transaction_id,pattern_id
42713,15476
42714,68498
42715,16064
42716,10008
42717,10705
42718,2242
42719,90536
42720,6861
42721,83710
42722,57
42723,24154
42724,39797
42725,88758
42726,46155
42727,84779
42728,87501
42729,4979
42730,71359
42731,30817
42732,6639
42733,83442
42734,79795
42735,32220
42736,55605
42737,12375
42738,274
42739,68938
42740,44365
42741,50660
42742,41093
42743,44100
42744,106
42745,53280
42746,41830
42747,70714
42748,18393
42749,63663
42750,79615
42751,74830
42752,95395
42753,85772
42754,4482
42755,5687
42756,72767
42757,16230
42758,34365
42759,98433
42760,22587
42761,5799
42762,35690
42763,45546
42764,33810
42765,82502
42766,25520
42767,58263
42768,87282
42769,30512
42770,34670
42771,98640
42772,82962
42773,42432
42774,55122
42775,90324
42776,27849
42777,92958
42778,68488
42779,38758
42780,85187
42781,22979
42782,87173
42783,48435
42784,93633
42785,80632
42786,38106
42787,76392
42788,19960
42789,21557
42790,68348
42791,77164
42792,88340
42793,56270
42794,96278
42795,76396
42796,26465
42797,92845
42798,22709
42799,22564
42800,68253
42801,47397
42802,66327
42803,94265
42804,87776
42805,82710
42806,94401
42807,11124
42808,13887
42809,62702
42810,77385
42811,88028
42812,27310
42813,11464
42814,67324
42815,40988
42816,32110
42817,58133
42818,20292
42819,20802
42820,60285
42821,42361
42822,84196
42823,99636
42824,92616
42825,29290
42826,21587
42827,59367
42828,7581
42829,63869
42830,15199
42831,46529
42832,9409
42833,20270
42834,19977
42835,55164
42836,52957
42837,1690
42838,99029
42839,84543
42840,55096
42841,30575
42842,3983
42843,45695
42844,15208
42845,96607
42846,87378
42847,44687
42848,31743
42849,70278
42850,52284
42851,79808
42852,16823
42853,75134
42854,49909
42855,24594
42856,5640
42857,87718
42858,19680
42859,64605
42860,8376
42861,27407
42862,6011
42863,20255
42864,44206
42865,81731
42866,32575
42867,38060
42868,77111
42869,53770
42870,70183
42871,91772
42872,22633
42873,80332
42874,25924
42875,21434
42876,397
42877,89583
42878,28566
42879,86617
42880,32543
42881,50298
42882,55874
42883,32046
42884,63142
42885,46807
42886,74181
42887,31331
42888,16909
42889,29466
42890,39475
42891,73884
42892,64716
42893,73717
42894,353
42895,95741
42896,410
42897,11426
42898,51342
42899,30291
42900,38583
42901,50814
42902,9506
42903,9013
42904,15738
42905,48973
42906,60070
42907,10455
42908,76153
42909,48105
42910,36461
42911,53363
42912,81671
42913,43449
42914,24475
42915,61809
42916,89684
42917,52194
42918,98468
42919,44205
42920,2242
42921,48540
42922,98891
42923,28044
42924,15936
42925,53430
42926,69665
42927,34356
42928,94530
42929,44001
42930,79399
42931,16027
42932,59647
42933,74778
42934,27995
42935,45490
42936,2863
42937,5622
42938,58798
42939,55762
42940,51253
42941,55564
42942,85120
42943,79480
42944,35952
42945,88665
42946,34014
42947,65418
42948,5267
42949,88527
42950,91440
42951,85269
42952,17290
42953,82480
42954,27566
42955,76482
42956,74391
42957,25990
42958,2815
42959,47513
42960,86947
42961,82024
42962,5982
42963,2010
42964,32562
42965,37359
42966,15034
42967,14160
42968,3289
42969,48929
42970,15507
42971,33127
42972,77270
42973,51200
42974,15893
42975,72476
42976,72472
42977,64636
42978,69390
42979,80941
42980,99605
42981,28319
42982,72539
42983,65840
42984,98486
42985,90603
42986,4721
42987,13215
42988,38514
42989,11230
42990,85983
42991,5073
42992,74739
42993,54557
42994,23449
42995,61640
42996,67941
42997,38474
42998,20892
42999,47720
43000,49687
43001,71983
43002,36640
43003,21002
43004,52145
43005,74841
43006,60423
43007,15951
43008,14660
43009,95768
43010,58097
43011,1517
43012,10961
43013,36691
43014,95822
43015,68392
43016,75601
43017,23735
43018,88371
43019,48441
43020,5926
43021,20322
43022,82157
43023,67897
43024,39745
43025,59903
43026,23936
43027,11786
43028,32822
43029,2358
43030,89174
43031,77772
43032,80687
43033,48230
43034,72832
43035,16162
43036,89509
43037,17482
43038,4797
43039,66724
43040,79087
43041,34164
43042,14861
43043,88298
43044,60996
43045,49169
43046,11306
43047,69314
43048,36710
43049,48342
43050,72732
43051,26282
43052,45301
43053,45145
43054,23806
43055,80795
43056,20047
43057,7401
43058,88142
43059,12540
43060,6299
43061,83679
43062,46434
43063,59910
43064,27747
43065,71357
43066,55954
43067,89546
43068,41115
43069,52904
43070,2590
43071,64302
43072,2036
43073,41569
43074,39102
43075,30788
43076,28847
43077,30011
43078,86423
43079,69006
43080,21607
43081,21254
43082,70109
43083,44976
43084,14880
43085,56231
43086,40699
43087,56812
43088,76741
43089,25376
43090,15532
43091,78407
43092,45247
43093,77004
43094,74752
43095,72886
43096,6443
43097,98133
43098,52333
43099,75825
43100,61851
43101,46255
43102,43327
43103,59525
43104,49620
43105,11431
43106,38439
43107,34726
43108,88820
43109,57204
43110,38680
43111,47990
43112,50293
43113,48078
43114,40642
43115,86037
43116,87412
43117,70175
43118,7834
43119,23304
43120,76738
43121,77630
43122,74081
43123,68984
43124,21453
43125,29015
43126,89017
43127,63341
43128,83220
43129,19878
43130,78490
43131,97076
43132,92540
43133,14790
43134,61274
43135,19995
43136,80022
43137,69837
43138,85597
43139,1493
43140,86998
43141,2943
43142,56880
43143,89506
43144,4773
43145,24027
43146,88813
43147,73806
43148,68736
43149,30637
43150,55322
43151,5467
43152,91766
43153,95188
43154,45032
43155,43942
43156,49333
43157,22639
43158,51233
43159,48609
43160,91223
43161,90588
43162,45688
43163,62011
43164,1117
43165,90552
43166,16574
43167,46682
43168,87075
43169,97922
43170,36073
43171,70865
43172,21310
43173,39132
43174,20423
43175,9268
43176,30999
43177,31690
43178,61112
43179,74544
43180,98507
43181,53442
43182,40290
43183,44822
43184,75446
43185,40923
43186,61872
43187,38958
43188,28862
43189,26565
43190,59798
43191,55613
43192,13358
43193,8377
43194,94520
43195,93247
43196,97310
43197,23268
43198,40303
43199,15089
43200,98552
43201,64794
43202,92943
43203,25108
43204,85779
43205,74657
43206,29425
43207,16607
43208,20788
43209,36981
43210,75106
43211,84056
43212,19238
43213,94995
43214,40928
43215,85123
43216,13233
43217,12422
43218,81053
43219,58585
43220,90240
43221,92472
43222,67198
43223,19013
43224,62371
43225,95900
43226,44811
43227,3296
43228,18024
43229,79174
43230,72585
43231,88988
43232,82930
43233,39798
43234,44981
43235,36112
43236,18993
43237,95037
43238,18974
43239,770
43240,17844
43241,36855
43242,46456
43243,19244
43244,63446
43245,22728
43246,63946
43247,37291
43248,85946
43249,69686
43250,3927
43251,37956
43252,7967
43253,61806
43254,64147
43255,31338
43256,50106
43257,91101
43258,96247
43259,9786
43260,1978
43261,28721
43262,59547
43263,36348
43264,92187
43265,44824
43266,90791
43267,64163
43268,91954
43269,22898
43270,94369
43271,36829
43272,60789
43273,50875
43274,86111
43275,42490
43276,72849
43277,25003
43278,70986
43279,44179
43280,59861
43281,43221
43282,32329
43283,33322
43284,69497
43285,50365
43286,8713
43287,90143
43288,72893
43289,84659
43290,18276
43291,86303
43292,73212
43293,19987
43294,19500
43295,92542
43296,9104
43297,13254
43298,9596
43299,44546
43300,31958
43301,36254
43302,32384
43303,46587
43304,51507
43305,35233
43306,33690
43307,92374
43308,90965
43309,99544
43310,98893
43311,32007
43312,98441
43313,86887
43314,82516
43315,19010
43316,64992
43317,24758
43318,98887
43319,82318
43320,79643
43321,78783
43322,14882
43323,25003
43324,94350
43325,4661
43326,50106
43327,20583
43328,76650
43329,33642
43330,18105
43331,86635
43332,68742
43333,71042
43334,59709
43335,29430
43336,27323
43337,89828
43338,95944
43339,90462
43340,66662
43341,11027
43342,61161
43343,32
43344,50258
43345,73283
43346,61886
43347,34142
43348,45821
43349,41482
43350,33089
43351,69539
43352,52661
43353,90800
43354,55745
43355,3504
43356,69304
43357,19
43358,85683
43359,95175
43360,37102
43361,30076
43362,72890
43363,78679
43364,69037
43365,64796
43366,74034
43367,69299
43368,12241
43369,14714
43370,65901
43371,91108
43372,47746
43373,3358
43374,34394
43375,34227
43376,54550
43377,74902
43378,99117
43379,72160
43380,2607
43381,26819
43382,8776
43383,75332
43384,75956
43385,62744
43386,26219
43387,57560
43388,49690
43389,26804
43390,71940
43391,64541
43392,39654
43393,46643
43394,73548
43395,76125
43396,44747
43397,3397
43398,57730
43399,95602
43400,74414
43401,96461
43402,45809
43403,38620
43404,36657
43405,4183
43406,30224
43407,40060
43408,51338
43409,6325
43410,52145
43411,68871
43412,84731
43413,91994
43414,86503
43415,47932
43416,46026
43417,43685
43418,99701
43419,7008
43420,82446
43421,19236
43422,63785
43423,81564
43424,28199
43425,54648
43426,19182
43427,60647
43428,64856
43429,10125
43430,53372
43431,7010
43432,77719
43433,15090
43434,95367
43435,40863
43436,83462
43437,28195
43438,62965
43439,39829
43440,67665
43441,21656
43442,71271
43443,12573
43444,44904
43445,10217
43446,871
43447,22333
43448,21695
43449,30444
43450,34795
43451,67621
43452,82311
43453,95688
43454,37747
43455,68306
43456,12341
43457,34998
43458,24225
43459,55423
43460,54117
43461,2559
43462,46789
43463,490
43464,48949
43465,79260
43466,68523
43467,11371
43468,33679
43469,54412
43470,69977
43471,8686
43472,53134
43473,2674
43474,21605
43475,34623
43476,55322
43477,98196
43478,71424
43479,28014
43480,76389
43481,47353
43482,13156
43483,59235
43484,9180
43485,27332
43486,87644
43487,92196
43488,30683
43489,86391
43490,85601
43491,75998
43492,96868
43493,39456
43494,85133
43495,72243
43496,83323
43497,47825
43498,23944
43499,48228
43500,68824
43501,32015
43502,78612
43503,19024
43504,94175
43505,77295
43506,45143
43507,21326
43508,11397
43509,26459
43510,67132
43511,30683
43512,69671
43513,40070
43514,78299
43515,11857
43516,89061
43517,1509
43518,2370
43519,66136
43520,89437
43521,35838
43522,60712
43523,68247
43524,47686
43525,45096
43526,4297
43527,55374
43528,99128
43529,33498
43530,59607
43531,10003
43532,80523
43533,86415
43534,30831
43535,60002
43536,62300
43537,36353
43538,84634
43539,61657
43540,30619
43541,98849
43542,6404
43543,67655
43544,18127
43545,99867
43546,30341
43547,34332
43548,48862
43549,34722
43550,97880
43551,94404
43552,79833
43553,59750
43554,66353
43555,8800
43556,6304
43557,66494
43558,28795
43559,50338
43560,53527
43561,22665
43562,98160
43563,14493
43564,27386
43565,56029
43566,63082
43567,24781
43568,92243
43569,26147
43570,86746
43571,39047
43572,87035
43573,95706
43574,46862
43575,58776
43576,87168
43577,95425
43578,42001
43579,86359
43580,93647
43581,71347
43582,12040
43583,57839
43584,73621
43585,86628
43586,8004
43587,37962
43588,71011
43589,55322
43590,23983
43591,63613
43592,36178
43593,10398
43594,50070
43595,64242
43596,97023
43597,66006
43598,35060
43599,84666
43600,72294
43601,68323
43602,44409
43603,48211
43604,55811
43605,26748
43606,4422
43607,41995
43608,61502
43609,59692
43610,43539
43611,35163
43612,28908
43613,67994
43614,98601
43615,69159
43616,35897
43617,42922
43618,14790
43619,1563
43620,59324
43621,89924
43622,68772
43623,49173
43624,23907
43625,5910
43626,53916
43627,69230
43628,23779
43629,82780
43630,54678
43631,27641
43632,17538
43633,87064
43634,41224
43635,46349
43636,56127
43637,79945
43638,72027
43639,80019
43640,46720
43641,81888
43642,79501
43643,51657
43644,33384
43645,1931
43646,88856
43647,57707
43648,51597
43649,80792
43650,86784
43651,11445
43652,31265
43653,5160
43654,95572
43655,56439
43656,91101
43657,51254
43658,56135
43659,75376
43660,88234
43661,1656
43662,32319
43663,48647
43664,90924
43665,3544
43666,92544
43667,97457
43668,27600
43669,88133
43670,69931
43671,29550
43672,11294
43673,78919
43674,81457
43675,44982
43676,8473
43677,1799
43678,15678
43679,59412
43680,72345
43681,36281
43682,94071
43683,21551
43684,76842
43685,37352
43686,72264
43687,41554
43688,43312
43689,9813
43690,20706
43691,32845
43692,38440
43693,86821
43694,14254
43695,26915
43696,93615
43697,47441
43698,83103
43699,27810
43700,83671
43701,51415
43702,96334
43703,9135
43704,16553
43705,32689
43706,40040
43707,4436
43708,53481
43709,75915
43710,18493
43711,65573
43712,94199
43713,45534
43714,30377
43715,51087
43716,50371
43717,15693
43718,54634
43719,67323
43720,29494
43721,64940
43722,38789
43723,1223
43724,54921
43725,31646
43726,50036
43727,59581
43728,35937
43729,98231
43730,16133
43731,1515
43732,84947
43733,18794
43734,16136
43735,82407
43736,28682
43737,77291
43738,28956
43739,37358
43740,11886
43741,58140
43742,69929
43743,70110
43744,62461
43745,53206
43746,82390
43747,30483
43748,40535
43749,53184
43750,54022
43751,13967
43752,38093
43753,28826
43754,51965
43755,14951
43756,4041
43757,54937
43758,59627
43759,10757
43760,40122
43761,26424
43762,22928
43763,79088
43764,10507
43765,44769
43766,14383
43767,7071
43768,18662
43769,50303
43770,38076
43771,87462
43772,24290
43773,88713
43774,63590
43775,68430
43776,55198
43777,15849
43778,11807
43779,658
43780,84904
43781,89743
43782,70145
43783,43819
43784,23643
43785,40806
43786,4488
43787,46361
43788,55573
43789,43703
43790,13285
43791,52830
43792,9282
43793,40945
43794,15792
43795,3049
43796,54582
43797,96782
43798,70295
43799,53060
43800,54241
43801,26389
43802,55802
43803,90162
43804,59596
43805,7067
43806,3050
43807,64931
43808,83747
43809,12584
43810,75863
43811,51684
43812,6815
43813,69707
43814,96245
43815,9206
43816,21341
43817,5128
43818,74437
43819,29937
43820,97544
43821,71888
43822,53897
43823,63243
43824,19443
43825,53583
43826,42521
43827,85808
43828,81289
43829,52818
43830,59973
43831,49944
43832,48817
43833,65031
43834,96536
43835,58516
43836,97359
43837,11762
43838,54155
43839,18955
43840,52713
43841,14770
43842,99772
43843,76712
43844,24939
43845,37669
43846,20960
43847,48622
43848,42815
43849,79903
43850,55629
43851,97847
43852,51596
43853,553
43854,66238
43855,72608
43856,86184
43857,31664
43858,21441
43859,52180
43860,9227
43861,57384
43862,37010
43863,58685
43864,45052
43865,49182
43866,7026
43867,69452
43868,90792
43869,23823
43870,4049
43871,53931
43872,65839
43873,52446
43874,79049
43875,44087
43876,526
43877,93141
43878,54647
43879,47270
43880,40484
43881,45146
43882,85410
43883,39509
43884,57924
43885,773
43886,39498
43887,1398
43888,4009
43889,14754
43890,60508
43891,11657
43892,93718
43893,95092
43894,86353
43895,60574
43896,10429
43897,66731
43898,99991
43899,49202
43900,96632
43901,69698
43902,96060
43903,33620
43904,59865
43905,72829
43906,59338
43907,41285
43908,58635
43909,8382
43910,10729
43911,91683
43912,74306
43913,32693
43914,7158
43915,1574
43916,45276
43917,43690
43918,81781
43919,41554
43920,33346
43921,55571
43922,84803
43923,21734
43924,12302
43925,66609
43926,52312
43927,75560
43928,52419
43929,27297
43930,184
43931,98158
43932,92658
43933,47287
43934,29491
43935,56994
43936,45586
43937,6151
43938,97605
43939,28291
43940,49565
43941,55682
43942,49434
43943,4289
43944,31028
43945,40208
43946,25503
43947,82037
43948,43086
43949,28011
43950,49159
43951,25400
43952,65526
43953,78386
43954,23746
43955,78565
43956,81346
43957,49107
43958,22944
43959,43998
43960,33834
43961,52899
43962,95552
43963,25912
43964,93593
43965,10621
43966,43496
43967,80993
43968,69769
43969,16106
43970,87069
43971,5815
43972,93941
43973,53979
43974,25967
43975,73646
43976,37334
43977,60270
43978,44635
43979,49918
43980,69063
43981,32565
43982,31088
43983,16569
43984,22774
43985,21532
43986,21330
43987,69489
43988,22879
43989,6849
43990,17149
43991,52180
43992,10156
43993,7470
43994,42751
43995,9906
43996,1966
43997,75579
43998,33467
43999,61994
44000,48603
44001,6893
44002,50488
44003,15552
44004,612
44005,86986
44006,55130
44007,80439
44008,5779
44009,54107
44010,65301
44011,71403
44012,16196
44013,20906
44014,61994
44015,43732
44016,42055
44017,73683
44018,39714
44019,17244
44020,51411
44021,20561
44022,95290
44023,1856
44024,54580
44025,89075
44026,59768
44027,84484
44028,34889
44029,40061
44030,44386
44031,18512
44032,67520
44033,48194
44034,90738
44035,70572
44036,10677
44037,61136
44038,64594
44039,58111
44040,45360
44041,2821
44042,54501
44043,27379
44044,52203
44045,79757
44046,94696
44047,73240
44048,67508
44049,30922
44050,78695
44051,75851
44052,47819
44053,3007
44054,23976
44055,40831
44056,14128
44057,6322
44058,82381
44059,45511
44060,46324
44061,62171
44062,17522
44063,96554
44064,57363
44065,71467
44066,1830
44067,33701
44068,13618
44069,49974
44070,79314
44071,20617
44072,18814
44073,62810
44074,32555
44075,88594
44076,98766
44077,27566
44078,86189
44079,22997
44080,63432
44081,11283
44082,35501
44083,94812
44084,79015
44085,28873
44086,44653
44087,61798
44088,37120
44089,62295
44090,42279
44091,90161
44092,40117
44093,99638
44094,92632
44095,84844
44096,81047
44097,70775
44098,45411
44099,53433
44100,96290
44101,27769
44102,76924
44103,99861
44104,75262
44105,47184
44106,57370
44107,23947
44108,50208
44109,36648
44110,2893
44111,30656
44112,72994
44113,53864
44114,69574
44115,4414
44116,10934
44117,29763
44118,56813
44119,41227
44120,21102
44121,41735
44122,94024
44123,45210
44124,8964
44125,43475
44126,14845
44127,25944
44128,94332
44129,17507
44130,79072
44131,23163
44132,36601
44133,50542
44134,62861
44135,55788
44136,57459
44137,6474
44138,30589
44139,46930
44140,46
44141,12533
44142,80209
44143,19264
44144,88195
44145,85065
44146,65795
44147,9315
44148,42966
44149,95545
44150,93383
44151,8261
44152,32782
44153,60792
44154,54934
44155,2376
44156,51512
44157,14402
44158,15606
44159,83289
44160,40392
44161,9316
44162,78148
44163,61157
44164,91905
44165,94125
44166,54922
44167,37267
44168,35847
44169,13283
44170,57982
44171,16865
44172,29309
44173,93651
44174,34460
44175,64052
44176,34695
44177,66028
44178,34909
44179,4465
44180,58101
44181,80612
44182,68439
44183,32598
44184,31554
44185,43176
44186,61798
44187,13915
44188,81217
44189,64857
44190,72996
44191,68580
44192,76986
44193,24948
44194,37474
44195,85550
44196,28873
44197,58133
44198,90861
44199,97437
44200,37081
44201,10843
44202,97119
44203,57607
44204,37475
44205,37477
44206,12758
44207,51596
44208,20403
44209,10568
44210,89328
44211,79037
44212,29266
44213,15394
44214,36135
44215,2770
44216,64332
44217,18736
44218,64923
44219,56299
44220,84161
44221,84489
44222,40107
44223,91451
44224,32353
44225,56500
44226,82210
44227,86640
44228,94534
44229,86318
44230,77146
44231,59520
44232,27136
44233,31441
44234,70871
44235,92876
44236,85261
44237,75437
44238,84010
44239,37912
44240,50155
44241,7259
44242,9111
44243,42547
44244,21569
44245,97191
44246,27628
44247,21580
44248,97856
44249,23508
44250,39745
44251,17547
44252,51996
44253,54327
44254,28726
44255,47584
44256,97685
44257,66650
44258,87245
44259,40673
44260,91206
44261,76226
44262,38063
44263,44802
44264,39160
44265,65460
44266,70281
44267,80563
44268,27500
44269,44994
44270,96188
44271,95661
44272,24946
44273,28031
44274,94842
44275,36672
44276,56420
44277,53144
44278,85039
44279,82840
44280,27534
44281,31672
44282,80562
44283,50133
44284,6673
44285,39396
44286,88747
44287,34821
44288,37636
44289,86419
44290,62124
44291,61924
44292,97927
44293,47626
44294,84769
44295,34093
44296,64342
44297,70329
44298,1507
44299,27672
44300,50822
44301,60635
44302,54194
44303,1287
44304,78207
44305,14558
44306,7681
44307,53264
44308,20692
44309,37086
44310,48273
44311,85
44312,25743
44313,37974
44314,97403
44315,65949
44316,5479
44317,72119
44318,37652
44319,29495
44320,30937
44321,39928
44322,34584
44323,94032
44324,72145
44325,82011
44326,33487
44327,72169
44328,81477
44329,51546
44330,88770
44331,47854
44332,89458
44333,57600
44334,69506
44335,136
44336,16771
44337,39736
44338,8225
44339,43810
44340,26623
44341,63982
44342,70288
44343,94996
44344,93085
44345,56756
44346,1287
44347,60745
44348,4082
44349,20911
44350,89519
44351,95605
44352,97640
44353,76999
44354,71274
44355,95008
44356,93317
44357,65576
44358,25994
44359,77707
44360,14662
44361,49937
44362,96317
44363,84557
44364,6734
44365,80299
44366,89578
44367,61566
44368,79695
44369,59679
44370,68929
44371,55158
44372,91712
44373,68834
44374,51664
44375,39967
44376,91412
44377,8067
44378,85360
44379,48263
44380,46685
44381,57892
44382,76461
44383,13264
44384,40838
44385,82522
44386,52378
44387,90696
44388,11362
44389,49747
44390,5926
44391,78964
44392,15188
44393,81614
44394,79079
44395,25193
44396,28545
44397,74011
44398,38239
44399,3517
44400,52855
44401,78130
44402,53658
44403,35153
44404,22798
44405,52109
44406,96520
44407,62644
44408,86051
44409,7176
44410,54102
44411,36424
44412,99949
44413,42500
44414,23116
44415,6567
44416,88837
44417,77247
44418,71897
44419,91915
44420,50196
44421,16457
44422,95447
44423,49354
44424,72265
44425,95781
44426,23953
44427,37393
44428,64699
44429,15772
44430,84479
44431,88615
44432,55897
44433,79621
44434,51961
44435,87082
44436,51527
44437,26018
44438,45866
44439,77674
44440,39521
44441,25798
44442,91512
44443,40792
44444,77461
44445,78932
44446,22781
44447,87022
44448,79263
44449,38008
44450,32217
44451,26655
44452,42350
44453,59406
44454,82915
44455,82177
44456,93275
44457,91456
44458,79295
44459,23087
44460,22100
44461,3693
44462,69054
44463,60466
44464,97097
44465,20069
44466,48050
44467,47261
44468,65553
44469,47254
44470,35326
44471,72271
44472,91451
44473,3856
44474,79459
44475,81913
44476,65943
44477,74980
44478,1523
44479,51312
44480,1801
44481,37053
44482,6780
44483,27730
44484,73382
44485,55149
44486,69326
44487,40320
44488,56589
44489,38803
44490,75279
44491,86072
44492,12245
44493,41243
44494,89848
44495,59484
44496,59330
44497,82216
44498,90517
44499,6749
44500,35773
44501,11254
44502,23306
44503,50071
44504,55463
44505,42649
44506,57479
44507,91516
44508,66966
44509,29076
44510,16610
44511,91247
44512,27372
44513,44611
44514,94639
44515,5446
44516,74376
44517,40068
44518,90425
44519,14520
44520,1911
44521,34904
44522,31074
44523,50072
44524,70083
44525,6326
44526,44948
44527,72201
44528,84076
44529,1709
44530,57012
44531,25407
44532,39982
44533,69282
44534,28619
44535,83010
44536,11087
44537,20848
44538,12652
44539,56661
44540,45279
44541,70667
44542,52159
44543,27983
44544,5482
44545,46443
44546,71718
44547,74682
44548,27640
44549,53277
44550,51832
44551,75791
44552,60698
44553,90223
44554,57653
44555,2704
44556,29709
44557,34969
44558,13399
44559,2601
44560,68424
44561,97690
44562,42226
44563,95273
44564,97954
44565,86417
44566,64262
44567,40817
44568,2466
44569,61994
44570,49833
44571,46868
44572,10413
44573,88083
44574,97789
44575,284
44576,47341
44577,9163
44578,42873
44579,81758
44580,82917
44581,70027
44582,19765
44583,27833
44584,83277
44585,81590
44586,74990
44587,30620
44588,42355
44589,39398
44590,755
44591,91571
44592,40500
44593,9545
44594,11513
44595,78384
44596,25013
44597,9493
44598,17897
44599,89221
44600,50044
44601,75239
44602,11209
44603,87433
44604,93337
44605,72510
44606,58832
44607,37018
44608,2033
44609,63515
44610,58975
44611,50903
44612,8183
44613,49055
44614,11237
44615,17900
44616,32866
44617,63050
44618,58952
44619,6212
44620,11391
44621,27995
44622,54464
44623,72080
44624,25423
44625,26411
44626,90096
44627,767
44628,28639
44629,27092
44630,75185
44631,46442
44632,99283
44633,7808
44634,1436
44635,44697
44636,24562
44637,3162
44638,12839
44639,55520
44640,63632
44641,92182
44642,85312
44643,85172
44644,99409
44645,21451
44646,64608
44647,87776
44648,91056
44649,95549
44650,26590
44651,87168
44652,83592
44653,49112
44654,19858
44655,89652
44656,66321
44657,83004
44658,87574
44659,38675
44660,54921
44661,20422
44662,37245
44663,42478
44664,27710
44665,23893
44666,13544
44667,18545
44668,81026
44669,86066
44670,27236
44671,39343
44672,79638
44673,56227
44674,49215
44675,50728
44676,59171
44677,3215
44678,67044
44679,77586
44680,7140
44681,12245
44682,67302
44683,60989
44684,9337
44685,1071
44686,48612
44687,29023
44688,68114
44689,62202
44690,1805
44691,54518
44692,49854
44693,43058
44694,4133
44695,6658
44696,40046
44697,64370
44698,36971
44699,87498
44700,34578
44701,21063
44702,79015
44703,77013
44704,23496
44705,63412
44706,53729
44707,26349
44708,19659
44709,45820
44710,20969
44711,15245
44712,44983
44713,33184
44714,46238
44715,62726
44716,26870
44717,43396
44718,78398
44719,1804
44720,470
44721,1808
44722,90705
44723,53355
44724,26899
44725,73450
44726,48466
44727,93395
44728,39296
44729,20044
44730,44654
44731,67791
44732,91203
44733,10037
44734,69152
44735,98366
44736,9858
44737,88664
44738,1709
44739,16904
44740,10102
44741,85267
44742,25358
44743,27284
44744,91836
44745,81386
44746,50205
44747,13754
44748,63531
44749,24413
44750,12808
44751,40183
44752,24306
44753,92975
44754,86341
44755,52493
44756,95344
44757,91084
44758,8460
44759,70612
44760,7519
44761,58462
44762,10662
44763,36976
44764,43085
44765,48842
44766,19928
44767,69178
44768,83262
44769,67169
44770,84265
44771,60021
44772,276
44773,60365
44774,8580
44775,638
44776,45530
44777,82859
44778,76362
44779,52253
44780,87663
44781,35839
44782,54077
44783,57486
44784,45279
44785,14822
44786,37433
44787,29339
44788,99318
44789,63969
44790,8698
44791,6470
44792,77898
44793,62859
44794,81333
44795,73203
44796,46181
44797,85202
44798,89135
44799,6186
44800,25081
44801,76338
44802,67138
44803,8637
44804,75244
44805,97510
44806,18745
44807,65371
44808,38375
44809,72029
44810,3926
44811,87033
44812,50267
44813,2335
44814,39980
44815,1340
44816,76668
44817,77545
44818,54729
44819,92315
44820,52970
44821,66466
44822,57811
44823,33966
44824,94987
44825,34654
44826,7873
44827,87096
44828,18894
44829,81640
44830,52268
44831,19687
44832,37364
44833,57284
44834,77493
44835,44073
44836,28347
44837,869
44838,22719
44839,87859
44840,54916
44841,16120
44842,9613
44843,33937
44844,27917
44845,44766
44846,45093
44847,37321
44848,93592
44849,74121
44850,26789
44851,58622
44852,65112
44853,26856
44854,93466
44855,51809
44856,4881
44857,7842
44858,12501
44859,28539
44860,78233
44861,95812
44862,17307
44863,14501
44864,51624
44865,78721
44866,79916
44867,19855
44868,65405
44869,76713
44870,63614
44871,10196
44872,80508
44873,24447
44874,9136
44875,18952
44876,2689
44877,22319
44878,51767
44879,64808
44880,25766
44881,16033
44882,18247
44883,74054
44884,97248
44885,57463
44886,60365
44887,74056
44888,36146
44889,12713
44890,23703
44891,68878
44892,93887
44893,23942
44894,84912
44895,75233
44896,70280
44897,21762
44898,55738
44899,20405
44900,40850
44901,18091
44902,99431
44903,40574
44904,23462
44905,62724
44906,21951
44907,2733
44908,74296
44909,28919
44910,48767
44911,2342
44912,69328
44913,555
44914,86957
44915,1420
44916,13635
44917,80576
44918,84828
44919,62914
44920,76729
44921,14867
44922,98739
44923,46022
44924,88050
44925,42347
44926,6356
44927,45104
44928,31894
44929,16045
44930,3855
44931,13890
44932,22167
44933,36627
44934,16135
44935,95683
44936,94990
44937,27810
44938,73567
44939,29788
44940,38265
44941,17518
44942,30741
44943,99223
44944,66331
44945,56677
44946,99121
44947,51824
44948,71732
44949,94221
44950,83847
44951,469
44952,52279
44953,56280
44954,823
44955,62743
44956,21104
44957,52986
44958,63771
44959,97345
44960,13472
44961,38992
44962,17234
44963,99606
44964,61713
44965,63169
44966,96498
44967,58550
44968,16144
44969,67594
44970,63753
44971,76468
44972,74484
44973,99481
44974,45470
44975,61637
44976,5876
44977,58083
44978,12580
44979,58422
44980,48165
44981,7484
44982,28081
44983,20243
44984,35683
44985,60754
44986,6693
44987,87353
44988,22832
44989,50560
44990,55643
44991,24217
44992,49062
44993,26163
44994,98939
44995,35416
44996,60907
44997,75875
44998,28832
44999,62131
45000,3020
45001,2920
45002,94228
45003,83296
45004,81731
45005,56546
45006,47798
45007,51400
45008,36870
45009,60022
45010,42492
45011,87002
45012,86473
45013,52231
45014,29875
45015,80487
45016,34820
45017,27702
45018,97191
45019,89551
45020,87255
45021,81837
45022,8976
45023,3522
45024,99146
45025,93314
45026,22672
45027,30983
45028,82290
45029,48978
45030,24093
45031,15083
45032,20163
45033,86677
45034,15569
45035,15746
45036,91886
45037,52686
45038,97648
45039,46758
45040,22199
45041,26875
45042,54407
45043,45871
45044,80866
45045,27889
45046,28261
45047,76624
45048,68734
