transaction_id,account_id,type_id,amount,transaction_date
61263,66270,4,3000,2023-03-09 03:39:59
61264,12893,5,6000,2023-05-27 10:10:30
61265,405,4,9000,2023-04-04 21:28:46
61266,46317,5,600,2023-05-28 00:17:22
61267,25612,1,10000,2023-07-23 00:33:21
61268,16003,2,100,2023-04-26 00:19:30
61269,48599,1,6000,2023-03-24 05:17:41
61270,24278,3,6000,2023-04-17 16:15:58
61271,37646,2,900,2023-02-21 16:23:18
61272,35697,3,400,2023-05-10 09:20:25
61273,29815,2,5000,2023-06-13 23:22:54
61274,33845,5,400,2023-07-22 10:12:59
61275,30754,4,6000,2023-01-14 05:09:34
61276,54911,1,4000,2023-05-07 08:03:31
61277,49747,1,100,2023-04-02 10:24:35
61278,6194,4,8000,2023-01-22 16:11:59
61279,14615,5,4000,2023-06-26 01:41:13
61280,37819,4,3000,2023-03-25 05:40:25
61281,76413,1,800,2023-07-23 09:34:16
61282,33166,4,600,2023-03-30 15:03:57
61283,19461,2,4000,2023-03-24 12:38:06
61284,87099,5,200,2023-02-06 20:17:36
61285,7888,1,100,2023-02-06 15:24:25
61286,19868,3,200,2023-02-20 21:58:13
61287,27751,2,900,2023-05-09 13:42:18
61288,81481,4,6000,2023-03-11 19:33:18
61289,61016,4,6000,2023-06-07 11:55:15
61290,90894,1,8000,2023-02-13 12:22:08
61291,89729,5,3000,2023-05-13 04:09:15
61292,72645,1,7000,2023-06-23 08:22:13
61293,88186,2,4000,2023-02-21 15:36:35
61294,41764,1,100,2023-01-31 15:06:11
61295,4476,5,200,2023-02-09 18:44:07
61296,54915,5,10000,2023-07-31 18:18:55
61297,14266,1,400,2023-01-04 05:29:53
61298,4414,5,900,2023-04-24 15:19:05
61299,5238,5,300,2023-03-19 13:04:06
61300,3020,4,3000,2023-07-30 09:30:49
61301,68911,5,600,2023-03-12 06:58:03
61302,79173,4,8000,2023-06-07 03:15:28
61303,24742,1,1000,2023-01-02 09:02:32
61304,93270,1,600,2023-05-18 16:34:51
61305,6712,5,8000,2023-01-15 22:38:23
61306,53020,5,800,2023-04-12 21:30:54
61307,23510,3,400,2023-03-03 21:59:01
61308,28535,4,4000,2023-05-09 13:02:43
61309,59470,2,1000,2023-03-16 16:17:57
61310,31735,3,600,2023-03-09 02:42:04
61311,16381,4,6000,2023-06-27 15:19:36
61312,24278,5,400,2023-07-19 02:00:59
61313,64010,4,6000,2023-05-10 23:46:28
61314,39618,3,600,2023-07-25 19:35:12
61315,69364,5,600,2023-06-07 06:19:17
61316,93775,4,6000,2023-05-12 06:35:08
61317,39062,1,10000,2023-04-25 08:06:44
61318,62823,5,100,2023-08-25 06:42:54
61319,51008,3,300,2023-06-11 21:33:01
61320,42969,1,100,2023-06-27 11:06:32
61321,23221,4,4000,2023-07-18 12:00:30
61322,70575,1,700,2023-04-18 12:44:05
61323,40187,1,9000,2023-01-26 13:52:30
61324,84068,2,4000,2023-08-11 09:02:40
61325,60215,5,5000,2023-08-08 02:42:31
61326,36306,1,700,2023-05-02 10:33:34
61327,29705,2,1000,2023-04-21 23:37:55
61328,88359,2,9000,2023-08-25 08:25:06
61329,26539,1,3000,2023-08-21 12:10:47
61330,18894,2,100,2023-07-24 05:02:47
61331,76862,2,4000,2023-01-03 03:22:06
61332,57701,4,3000,2023-03-24 03:32:35
61333,81350,4,600,2023-03-11 16:11:25
61334,60167,2,3000,2023-08-22 05:00:40
61335,85358,4,9000,2023-02-06 21:28:56
61336,52442,4,7000,2023-03-13 12:27:54
61337,85623,5,900,2023-02-27 21:38:14
61338,29869,2,2000,2023-04-09 05:51:52
61339,80698,5,100,2023-01-19 11:31:33
61340,20963,4,1000,2023-07-06 11:52:33
61341,82237,3,900,2023-03-11 21:10:56
61342,73643,2,100,2023-03-02 10:29:10
61343,829,5,10000,2023-02-02 01:00:26
61344,19125,1,200,2023-03-17 10:49:47
61345,99310,5,3000,2023-04-08 05:47:04
61346,92797,3,10000,2023-06-28 22:24:48
61347,16358,3,4000,2023-08-01 18:32:23
61348,3597,3,8000,2023-01-14 08:58:43
61349,51058,3,3000,2023-02-17 03:06:18
61350,58464,2,1000,2023-03-04 18:32:50
61351,7599,4,300,2023-02-08 02:46:42
61352,77667,5,400,2023-08-13 04:52:34
61353,18291,2,900,2023-03-01 01:04:21
61354,83575,4,600,2023-05-31 23:54:18
61355,79800,3,4000,2023-05-14 16:26:15
61356,31672,5,4000,2023-06-20 21:02:33
61357,36270,5,100,2023-02-24 21:00:10
61358,88030,5,900,2023-02-12 07:12:10
61359,97780,3,700,2023-04-12 05:38:00
61360,634,1,10000,2023-06-16 07:08:58
61361,33004,1,500,2023-03-30 19:18:03
61362,1798,4,400,2023-03-26 06:26:41
61363,77228,1,5000,2023-07-04 15:36:16
61364,51871,1,4000,2023-04-02 00:32:47
61365,13699,5,900,2023-07-29 19:32:07
61366,94692,3,1000,2023-04-21 21:16:39
61367,51604,2,3000,2023-01-28 21:07:46
61368,23537,2,4000,2023-05-01 05:42:25
61369,17036,3,4000,2023-04-02 16:16:35
61370,47749,3,200,2023-06-26 07:38:50
61371,81324,1,400,2023-02-12 00:20:20
61372,84167,5,600,2023-03-17 06:33:55
61373,49947,4,9000,2023-05-18 08:56:28
61374,66748,4,500,2023-04-09 19:04:11
61375,74334,4,7000,2023-04-27 11:40:07
61376,60486,3,600,2023-01-15 10:07:06
61377,37094,3,200,2023-03-17 11:31:03
61378,84466,5,4000,2023-03-02 09:34:12
61379,41426,2,3000,2023-06-07 01:53:55
61380,89731,4,2000,2023-06-13 08:15:03
61381,18179,5,300,2023-01-03 11:33:32
61382,9658,3,5000,2023-06-25 15:37:26
61383,30745,1,800,2023-02-24 08:15:41
61384,47470,3,5000,2023-01-30 15:45:29
61385,71505,2,100,2023-02-24 18:20:55
61386,79814,2,200,2023-02-10 06:15:46
61387,27820,4,100,2023-01-19 18:42:37
61388,67964,3,300,2023-05-27 11:33:09
61389,97134,5,600,2023-05-02 04:51:29
61390,57878,2,500,2023-01-17 23:59:16
61391,76321,3,2000,2023-02-02 10:40:12
61392,61999,1,8000,2023-03-19 16:51:40
61393,12393,5,4000,2023-03-22 09:34:31
61394,54136,4,300,2023-07-07 16:49:32
61395,77428,4,3000,2023-03-23 18:10:51
61396,26430,2,2000,2023-01-04 06:34:41
61397,63875,5,4000,2023-02-12 11:13:53
61398,2345,3,800,2023-02-02 04:52:16
61399,71385,2,5000,2023-06-02 08:23:11
61400,38923,3,5000,2023-05-09 14:42:50
61401,99900,4,6000,2023-07-27 11:20:28
61402,52144,4,4000,2023-01-09 00:56:07
61403,59565,4,200,2023-01-05 17:34:02
61404,68561,2,8000,2023-01-21 03:36:48
61405,74422,4,400,2023-07-15 16:04:58
61406,67031,5,200,2023-01-10 22:19:10
61407,13859,3,6000,2023-04-05 14:58:28
61408,70508,1,800,2023-04-02 00:34:02
61409,40807,5,400,2023-05-21 09:38:45
61410,90979,1,700,2023-04-27 01:27:31
61411,20276,4,600,2023-04-29 20:28:36
61412,45,1,5000,2023-06-24 11:07:48
61413,83382,4,900,2023-01-12 23:24:33
61414,29082,3,200,2023-07-27 17:04:41
61415,24911,3,2000,2023-07-24 10:28:27
61416,91230,3,10000,2023-01-08 05:12:36
61417,78031,4,7000,2023-02-26 08:09:28
61418,39591,5,600,2023-02-15 16:54:35
61419,3961,1,5000,2023-04-06 18:38:06
61420,94988,2,8000,2023-08-10 10:56:34
61421,34784,4,900,2023-06-10 10:02:58
61422,47213,2,1000,2023-07-31 22:00:05
61423,55045,3,300,2023-06-22 19:41:04
61424,85397,1,500,2023-04-28 01:18:36
61425,10027,3,1000,2023-05-23 22:37:45
61426,39748,1,5000,2023-02-14 12:11:21
61427,94597,5,300,2023-05-16 22:17:22
61428,82111,4,300,2023-07-08 03:16:32
61429,14494,4,600,2023-06-06 17:17:17
61430,53663,3,300,2023-07-24 15:32:59
61431,26018,3,400,2023-08-21 23:19:07
61432,55076,4,2000,2023-08-19 11:56:45
61433,10133,2,7000,2023-07-27 07:01:09
61434,92573,3,8000,2023-04-02 03:25:33
61435,77672,4,600,2023-08-16 21:01:16
61436,37648,2,8000,2023-03-04 20:00:02
61437,63063,5,700,2023-01-20 06:48:12
61438,87785,4,7000,2023-04-30 12:53:27
61439,30702,5,10000,2023-07-21 18:38:18
61440,61832,1,500,2023-02-14 16:21:08
61441,66362,5,200,2023-01-03 11:35:13
61442,10613,2,6000,2023-08-20 21:58:06
61443,61064,3,5000,2023-08-06 21:46:25
61444,34911,2,800,2023-07-31 13:30:34
61445,84662,5,1000,2023-06-02 17:25:53
61446,27580,1,800,2023-05-02 01:54:47
61447,37554,3,10000,2023-04-17 18:27:16
61448,24079,1,8000,2023-03-22 04:16:35
61449,15435,2,3000,2023-05-11 21:51:31
61450,91032,5,2000,2023-01-22 23:48:03
61451,20498,3,10000,2023-08-09 16:59:21
61452,93676,3,3000,2023-06-11 04:52:15
61453,37628,5,100,2023-05-03 01:31:43
61454,71418,2,2000,2023-07-03 20:31:37
61455,99910,1,1000,2023-04-07 13:08:52
61456,5319,3,5000,2023-05-30 09:10:03
61457,92054,5,400,2023-03-03 16:59:17
61458,77291,2,400,2023-04-17 00:06:00
61459,76074,1,2000,2023-06-12 19:04:54
61460,93031,4,600,2023-05-06 08:20:34
61461,85310,4,700,2023-08-04 18:47:59
61462,39763,5,1000,2023-03-10 02:53:04
61463,78832,4,3000,2023-07-23 04:00:42
61464,82589,5,1000,2023-07-25 11:27:09
61465,8023,4,5000,2023-04-01 17:29:20
61466,2311,4,3000,2023-04-29 00:45:19
61467,56691,4,700,2023-03-27 03:15:57
61468,91711,5,900,2023-06-06 00:59:16
61469,21436,3,600,2023-07-05 01:23:41
61470,86488,3,100,2023-06-24 20:38:23
61471,49689,4,5000,2023-02-27 22:36:44
61472,57658,3,300,2023-05-27 16:17:45
61473,79912,4,800,2023-08-12 21:10:05
61474,76790,5,500,2023-01-03 20:50:05
61475,25830,1,900,2023-04-28 11:39:11
61476,67626,3,9000,2023-06-07 10:53:39
61477,59370,2,4000,2023-02-20 04:14:07
61478,96341,5,8000,2023-02-02 10:13:07
61479,96175,5,600,2023-06-28 05:06:46
61480,56412,5,400,2023-03-18 09:43:08
61481,71173,3,800,2023-03-19 09:57:16
61482,80317,3,5000,2023-03-08 07:46:06
61483,25603,1,500,2023-06-09 23:53:57
61484,99424,5,6000,2023-01-31 18:17:45
61485,65911,4,400,2023-04-29 11:12:44
61486,97900,5,800,2023-07-28 10:32:38
61487,94126,3,5000,2023-05-25 21:06:22
61488,48768,2,9000,2023-08-25 05:49:17
61489,240,1,200,2023-01-23 21:57:49
61490,9577,5,10000,2023-06-18 13:52:08
61491,70965,4,3000,2023-05-03 09:31:41
61492,28264,3,500,2023-08-17 12:31:08
61493,17435,3,700,2023-03-26 22:33:45
61494,53007,5,600,2023-03-23 01:18:07
61495,44567,2,6000,2023-02-01 17:05:11
61496,97967,3,300,2023-06-07 15:12:56
61497,47220,3,800,2023-06-08 21:07:07
61498,9040,2,10000,2023-05-16 07:52:51
61499,84200,3,3000,2023-06-03 22:14:02
61500,35015,3,200,2023-01-05 03:46:55
61501,53945,4,900,2023-04-28 03:17:55
61502,20342,2,5000,2023-06-23 13:13:52
61503,66279,5,10000,2023-04-13 10:44:25
61504,67299,5,1000,2023-05-23 20:10:14
61505,51225,4,7000,2023-04-26 11:58:06
61506,4757,4,500,2023-02-19 09:54:53
61507,97259,4,200,2023-06-17 13:45:18
61508,27074,3,300,2023-06-18 13:25:35
61509,92395,2,1000,2023-03-03 11:01:20
61510,43929,3,800,2023-07-27 18:21:59
61511,40453,3,900,2023-07-20 04:16:37
61512,13160,1,100,2023-01-28 12:08:38
61513,95834,2,400,2023-05-28 13:23:49
61514,10994,5,300,2023-05-09 14:16:24
61515,85350,2,300,2023-01-13 08:34:34
61516,29560,4,10000,2023-02-05 13:43:42
61517,2527,3,400,2023-02-11 07:47:22
61518,90562,2,6000,2023-05-17 06:53:16
61519,20294,5,300,2023-05-30 22:24:28
61520,56845,1,200,2023-05-31 15:41:28
61521,58977,1,500,2023-06-04 17:08:14
61522,25307,2,300,2023-03-18 21:59:46
61523,9211,1,700,2023-04-24 16:35:54
61524,25033,3,9000,2023-04-28 05:50:56
61525,4292,1,200,2023-04-29 00:23:02
61526,28208,2,700,2023-06-27 15:35:47
61527,88478,4,8000,2023-06-22 15:58:21
61528,64833,4,8000,2023-06-12 16:51:26
61529,35031,5,900,2023-01-22 00:06:42
61530,2027,2,2000,2023-02-13 06:54:05
61531,71401,5,400,2023-04-24 23:27:17
61532,20883,5,6000,2023-03-02 06:55:23
61533,92500,2,200,2023-08-06 08:58:58
61534,85000,4,2000,2023-06-14 15:55:46
61535,73044,1,5000,2023-05-02 16:53:15
61536,10547,2,800,2023-04-26 07:52:04
61537,45243,1,600,2023-07-13 20:10:00
61538,8069,1,9000,2023-07-24 14:26:54
61539,92639,1,400,2023-06-21 02:29:59
61540,95939,5,400,2023-02-07 08:45:23
61541,96665,2,900,2023-07-14 05:56:16
61542,43333,2,2000,2023-07-04 01:10:22
61543,58671,1,3000,2023-04-28 23:35:01
61544,3559,2,8000,2023-06-11 09:48:47
61545,38266,2,7000,2023-04-23 22:18:29
61546,59292,3,400,2023-06-08 12:28:22
61547,41490,3,9000,2023-07-16 04:17:10
61548,84068,5,9000,2023-03-08 18:25:06
61549,65576,2,10000,2023-03-16 13:58:21
61550,12779,1,5000,2023-03-01 07:49:30
61551,69761,2,500,2023-02-10 06:43:21
61552,70843,4,800,2023-03-08 20:35:41
61553,74886,4,3000,2023-07-28 13:18:50
61554,60114,2,100,2023-06-21 15:30:34
61555,43995,3,10000,2023-01-31 05:42:31
61556,88286,3,8000,2023-08-07 16:15:15
61557,6142,2,10000,2023-08-17 13:06:19
61558,19252,1,500,2023-04-26 20:28:19
61559,20996,2,6000,2023-04-30 04:25:30
61560,26610,1,100,2023-04-11 20:30:00
61561,4011,1,300,2023-01-30 09:05:12
61562,95351,4,500,2023-03-06 08:05:02
61563,45309,1,10000,2023-08-18 22:02:55
61564,1434,5,1000,2023-07-19 03:08:22
61565,9963,5,8000,2023-08-14 16:40:08
61566,86302,1,900,2023-01-06 19:21:15
61567,26304,3,3000,2023-06-05 10:58:19
61568,2303,4,7000,2023-04-22 01:47:40
61569,83817,5,300,2023-08-13 12:16:58
61570,29066,2,400,2023-06-28 11:01:45
61571,70173,3,10000,2023-05-15 16:45:23
61572,67283,3,800,2023-01-07 17:23:36
61573,49486,1,4000,2023-03-14 01:02:38
61574,45756,3,400,2023-01-22 20:21:05
61575,22462,1,300,2023-04-15 16:24:34
61576,46297,2,200,2023-01-14 14:38:29
61577,80714,5,700,2023-01-10 10:28:54
61578,3485,1,6000,2023-03-14 11:37:33
61579,92027,3,700,2023-01-09 07:25:39
61580,95144,1,9000,2023-01-14 00:10:38
61581,10765,3,1000,2023-02-22 02:36:06
61582,32468,2,300,2023-07-10 07:23:05
61583,21073,3,200,2023-03-24 00:18:03
61584,19564,2,6000,2023-03-28 19:00:14
61585,25307,3,900,2023-08-09 17:04:39
61586,38102,4,5000,2023-04-09 00:54:29
61587,61834,4,100,2023-08-17 05:20:56
61588,61051,4,5000,2023-01-11 08:57:00
61589,64005,1,100,2023-07-01 11:14:14
61590,1251,5,2000,2023-06-06 05:48:19
61591,59123,4,1000,2023-07-27 22:58:18
61592,9644,1,100,2023-07-18 12:35:04
61593,95047,3,1000,2023-03-08 13:32:06
61594,28814,1,100,2023-05-17 16:19:15
61595,26468,2,1000,2023-04-05 06:35:19
61596,73894,5,4000,2023-02-16 16:49:48
61597,96440,5,300,2023-04-24 21:11:10
61598,68424,3,2000,2023-02-05 23:57:15
61599,20369,1,700,2023-02-17 22:16:11
61600,40001,2,800,2023-04-11 22:37:57
61601,38732,5,400,2023-05-25 12:46:34
61602,73143,1,1000,2023-07-30 04:50:18
61603,28414,4,400,2023-05-13 15:39:05
61604,39398,3,600,2023-05-15 23:01:14
61605,69869,2,100,2023-01-22 20:30:23
61606,31833,2,600,2023-08-06 07:15:41
61607,51247,3,700,2023-08-15 23:46:16
61608,78968,2,5000,2023-03-08 09:37:51
61609,96934,1,10000,2023-07-10 22:19:39
61610,10771,2,9000,2023-03-16 20:05:35
61611,26100,3,7000,2023-06-04 19:16:10
61612,23417,2,3000,2023-08-08 07:20:33
61613,93065,5,3000,2023-05-24 09:55:25
61614,69992,3,4000,2023-03-02 13:37:44
61615,53665,3,300,2023-07-09 10:37:30
61616,13020,2,800,2023-01-08 02:37:03
61617,78423,4,200,2023-03-15 12:26:02
61618,48898,2,700,2023-07-22 20:53:53
61619,32713,5,100,2023-08-07 16:52:32
61620,403,3,4000,2023-04-22 09:39:49
61621,92138,4,2000,2023-01-31 18:14:01
61622,49790,1,500,2023-05-23 15:07:12
61623,48249,2,300,2023-06-09 02:50:04
61624,71741,1,10000,2023-06-10 21:08:37
61625,60528,2,200,2023-08-06 15:37:21
61626,13317,5,300,2023-02-08 06:58:41
61627,42891,5,300,2023-01-31 02:44:31
61628,65893,1,500,2023-02-06 08:47:30
61629,31226,4,300,2023-02-24 04:37:51
61630,8822,4,300,2023-08-14 06:42:17
61631,22745,5,700,2023-01-24 06:18:42
61632,97012,2,300,2023-05-21 02:13:03
61633,5950,5,6000,2023-07-25 09:08:05
61634,17387,4,900,2023-02-08 13:43:19
61635,54840,3,5000,2023-03-21 09:42:43
61636,85840,4,400,2023-05-12 19:51:28
61637,46403,2,8000,2023-04-14 11:21:19
61638,58930,5,1000,2023-01-07 10:29:51
61639,77339,1,600,2023-05-25 16:36:28
61640,27526,5,7000,2023-07-08 03:00:06
61641,23179,4,1000,2023-03-10 10:11:54
61642,94754,4,600,2023-05-30 19:26:26
61643,41413,1,200,2023-03-20 18:24:29
61644,25914,3,4000,2023-05-06 20:39:01
61645,38769,2,600,2023-04-30 02:32:35
61646,99278,4,8000,2023-01-17 20:00:26
61647,1875,3,4000,2023-07-23 10:30:37
61648,99451,1,500,2023-05-03 05:32:14
61649,97649,1,10000,2023-02-01 08:51:36
61650,69928,1,9000,2023-07-30 10:06:32
61651,24386,3,1000,2023-02-02 06:49:19
61652,7365,2,7000,2023-06-29 19:31:11
61653,80621,3,800,2023-06-20 06:30:08
61654,90743,1,8000,2023-04-18 13:02:11
61655,68517,4,100,2023-02-09 19:32:40
61656,97321,1,200,2023-01-29 18:49:18
61657,14956,1,1000,2023-04-12 16:20:28
61658,38133,3,400,2023-01-12 18:12:41
61659,87746,2,9000,2023-01-24 12:45:05
61660,93657,4,2000,2023-06-05 09:44:10
61661,5844,4,1000,2023-03-09 14:32:05
61662,95537,5,300,2023-07-01 23:00:48
61663,79711,5,300,2023-07-05 11:15:39
61664,93129,5,900,2023-07-19 10:11:34
61665,66006,3,500,2023-04-01 13:28:09
61666,81911,5,200,2023-06-07 21:32:54
61667,14012,5,200,2023-02-04 02:05:19
61668,12443,3,2000,2023-08-03 09:56:35
61669,85552,2,2000,2023-06-28 17:49:08
61670,14690,5,300,2023-03-27 09:40:03
61671,75568,4,400,2023-03-26 18:35:06
61672,2204,3,100,2023-05-04 14:33:54
61673,47643,1,7000,2023-08-10 10:09:51
61674,10036,5,8000,2023-04-30 23:32:41
61675,41521,1,4000,2023-06-23 07:30:22
61676,25137,5,500,2023-08-12 03:34:43
61677,46759,4,900,2023-07-24 06:56:55
61678,6644,1,200,2023-05-02 14:15:51
61679,4873,2,1000,2023-01-30 15:21:52
61680,70249,4,700,2023-08-15 14:59:12
61681,18505,5,5000,2023-04-17 17:25:43
61682,19526,5,200,2023-07-28 21:55:57
61683,65620,2,3000,2023-04-19 15:56:55
61684,25251,3,900,2023-03-31 01:08:03
61685,19927,3,900,2023-03-01 22:25:51
61686,6030,1,800,2023-06-09 01:17:57
61687,47853,1,10000,2023-07-05 20:28:49
61688,16454,5,7000,2023-05-11 18:20:43
61689,53250,1,4000,2023-05-07 02:41:11
61690,31037,3,4000,2023-03-23 21:41:06
61691,57386,1,7000,2023-01-21 07:39:55
61692,94447,5,800,2023-08-15 11:20:28
61693,23981,3,6000,2023-03-24 19:57:35
61694,22402,1,4000,2023-08-22 21:35:43
61695,74301,5,8000,2023-05-26 17:06:07
61696,85405,5,2000,2023-04-08 05:24:49
61697,84638,3,700,2023-05-18 03:10:59
61698,71686,3,8000,2023-05-28 00:32:17
61699,24691,2,10000,2023-01-16 15:56:05
61700,93473,3,10000,2023-05-14 14:53:03
61701,16930,2,10000,2023-01-13 16:53:18
61702,33157,3,400,2023-01-05 23:39:18
61703,3555,5,800,2023-04-06 19:24:15
61704,17810,3,1000,2023-01-31 01:53:34
61705,25413,2,800,2023-01-02 10:03:09
61706,65371,4,5000,2023-05-16 03:58:37
61707,70131,1,600,2023-04-11 18:22:03
61708,90767,4,300,2023-08-20 11:18:48
61709,92879,2,100,2023-05-06 08:22:36
61710,16441,2,8000,2023-08-22 14:39:38
61711,84706,1,800,2023-08-02 00:16:30
61712,57621,4,300,2023-02-18 15:25:03
61713,50803,5,1000,2023-07-14 16:08:08
61714,98629,1,200,2023-08-07 18:09:43
61715,84628,2,500,2023-06-11 04:56:11
61716,63807,1,300,2023-02-13 10:48:50
61717,85658,5,4000,2023-06-12 20:31:18
61718,33797,4,500,2023-06-15 04:07:32
61719,32489,5,1000,2023-06-19 14:10:49
61720,60784,4,9000,2023-08-24 17:33:35
61721,50388,2,800,2023-05-15 02:34:48
61722,25061,3,10000,2023-08-03 17:01:33
61723,30041,5,500,2023-04-18 22:26:10
61724,21359,5,600,2023-02-04 21:03:18
61725,47015,1,9000,2023-07-09 15:45:42
61726,14299,3,8000,2023-04-07 20:00:23
61727,74520,4,5000,2023-02-16 15:21:47
61728,89334,5,600,2023-08-05 00:42:22
61729,97305,3,500,2023-07-22 02:13:01
61730,81825,3,9000,2023-05-14 09:07:36
61731,48771,1,300,2023-01-12 06:19:36
61732,11492,3,4000,2023-04-18 09:24:50
61733,85584,1,500,2023-01-21 17:32:14
61734,71652,2,10000,2023-05-05 18:45:45
61735,20583,4,400,2023-02-23 12:43:17
61736,50436,1,4000,2023-05-17 14:55:45
61737,95068,2,1000,2023-05-07 17:36:30
61738,9194,4,600,2023-03-23 01:09:01
61739,93397,2,10000,2023-02-12 07:23:05
61740,17749,3,10000,2023-08-02 07:45:59
61741,25972,2,9000,2023-07-16 12:57:43
61742,22014,1,600,2023-03-07 20:22:39
61743,91914,4,100,2023-04-03 04:20:18
61744,77555,4,100,2023-04-02 20:56:45
61745,57130,2,5000,2023-06-15 15:54:35
61746,13809,1,600,2023-03-04 00:11:31
61747,30001,5,4000,2023-06-21 04:10:14
61748,312,5,6000,2023-03-11 22:41:44
61749,33885,2,300,2023-03-10 20:05:38
61750,69603,4,5000,2023-05-28 15:00:26
61751,42150,3,6000,2023-02-09 11:59:13
61752,54410,4,1000,2023-02-21 09:31:22
61753,37640,3,1000,2023-05-28 01:03:41
61754,13159,3,700,2023-03-13 19:09:38
61755,50716,5,700,2023-03-16 16:43:44
61756,66200,3,600,2023-06-14 20:44:45
61757,36288,3,300,2023-05-06 06:52:36
61758,29533,2,5000,2023-03-04 07:04:48
61759,88172,3,300,2023-01-29 03:59:49
61760,99887,2,500,2023-03-17 16:37:29
61761,97066,2,1000,2023-01-20 22:03:28
61762,12952,1,1000,2023-08-04 05:41:54
61763,37294,4,100,2023-03-29 16:59:18
61764,73964,1,2000,2023-03-08 04:50:08
61765,30181,3,700,2023-07-08 17:15:38
61766,87027,3,4000,2023-06-27 13:26:16
61767,5779,3,3000,2023-01-11 02:17:19
61768,60213,4,10000,2023-03-22 03:57:55
61769,96379,1,100,2023-03-17 05:02:38
61770,93494,2,500,2023-06-02 20:43:43
61771,48556,3,9000,2023-03-02 13:33:25
61772,64306,5,4000,2023-06-03 18:05:00
61773,59691,5,2000,2023-06-11 18:44:57
61774,68948,1,5000,2023-08-23 12:15:18
61775,96757,1,2000,2023-06-04 17:52:27
61776,70930,5,800,2023-04-15 05:32:12
61777,30138,4,1000,2023-01-30 11:45:16
61778,5370,1,200,2023-08-05 13:57:24
61779,15846,1,1000,2023-06-25 03:24:10
61780,77820,1,800,2023-03-08 03:12:32
61781,24405,1,900,2023-06-18 15:45:21
61782,58315,4,8000,2023-03-24 07:30:07
61783,47485,1,5000,2023-08-25 04:40:34
61784,58523,5,5000,2023-07-18 01:19:59
61785,55175,3,2000,2023-03-20 09:56:43
61786,1674,5,9000,2023-07-11 15:29:05
61787,24342,2,6000,2023-07-11 10:35:41
61788,77187,1,8000,2023-08-17 16:48:30
61789,88553,5,300,2023-04-30 23:45:48
61790,11343,1,500,2023-05-06 14:50:30
61791,80018,2,800,2023-02-10 08:29:41
61792,41559,1,800,2023-02-10 10:15:15
61793,85959,2,3000,2023-03-06 06:05:04
61794,5416,5,800,2023-05-01 21:44:44
61795,61877,4,9000,2023-05-07 04:17:14
61796,62951,4,600,2023-05-08 09:02:37
61797,19627,2,1000,2023-03-10 23:57:02
61798,58116,1,9000,2023-05-21 01:43:18
61799,42562,2,200,2023-06-27 04:30:58
61800,47630,4,2000,2023-08-08 16:42:09
61801,21485,4,2000,2023-08-01 09:17:28
61802,67232,1,700,2023-07-29 06:18:38
61803,1372,5,9000,2023-06-28 22:04:52
61804,89967,5,1000,2023-07-14 05:42:18
61805,12405,1,3000,2023-02-25 01:34:22
61806,68181,5,600,2023-05-27 17:30:22
61807,23164,4,1000,2023-03-23 23:51:12
61808,85521,3,1000,2023-03-13 15:54:58
61809,58535,1,500,2023-07-22 08:07:37
61810,7952,3,400,2023-04-25 23:11:03
61811,76995,2,800,2023-06-16 10:01:08
61812,53197,5,300,2023-08-15 20:29:07
61813,40844,2,700,2023-04-28 09:36:02
61814,18708,3,900,2023-05-29 13:40:35
61815,39090,4,800,2023-06-22 16:08:38
61816,13458,4,100,2023-07-23 22:27:31
61817,52174,2,700,2023-02-06 00:33:05
61818,12525,5,900,2023-08-21 12:17:47
61819,17784,3,500,2023-01-18 11:57:54
61820,1337,2,800,2023-04-25 08:06:36
61821,35682,1,400,2023-04-15 00:51:10
61822,57453,2,6000,2023-07-01 06:58:25
61823,68872,3,9000,2023-07-02 19:14:19
61824,79011,4,300,2023-01-09 07:42:29
61825,31344,3,200,2023-06-27 15:30:32
61826,47440,3,6000,2023-01-02 10:17:18
61827,67809,5,3000,2023-06-15 07:49:29
61828,39721,2,2000,2023-06-07 02:12:16
61829,61857,1,200,2023-08-20 17:39:01
61830,89448,3,1000,2023-06-09 19:01:49
61831,26689,1,500,2023-03-19 16:19:29
61832,75371,3,300,2023-01-12 12:59:11
61833,24612,5,4000,2023-04-21 23:02:44
61834,98138,2,900,2023-04-17 00:30:33
61835,85748,2,300,2023-01-07 01:20:44
61836,35167,2,800,2023-07-13 18:19:04
61837,37843,3,300,2023-04-04 02:02:06
61838,63083,1,10000,2023-05-10 19:10:57
61839,46186,3,6000,2023-01-04 17:59:26
61840,54072,5,4000,2023-03-01 23:22:12
61841,1955,5,9000,2023-04-17 19:17:50
61842,48361,3,5000,2023-07-12 18:12:57
61843,67129,5,300,2023-07-20 22:02:15
61844,96159,4,800,2023-06-15 01:37:26
61845,16193,2,200,2023-07-30 03:20:11
61846,53335,1,300,2023-02-28 00:30:34
61847,41374,2,4000,2023-02-16 20:03:54
61848,15064,1,700,2023-05-15 02:22:09
61849,80181,4,300,2023-01-23 05:28:42
61850,49991,1,8000,2023-01-10 02:08:11
61851,23915,1,3000,2023-05-13 17:15:22
61852,58277,5,8000,2023-04-19 23:55:20
61853,70779,5,300,2023-06-06 20:22:52
61854,55285,2,3000,2023-02-08 16:28:23
61855,67746,2,4000,2023-08-18 18:51:50
61856,97177,2,2000,2023-07-27 07:50:53
61857,97787,4,300,2023-06-06 22:47:32
