product_id,client_id,year,revenue,expenses,profit
7,81345,2013,42700710.77,225801.4,42474909.37
1,23401,2019,38787318.36,436944.84,38350373.52
7,86237,2015,85653006.3,114109.74,85538896.56
3,2934,2020,91419685.8,471538.09,90948147.71
8,18540,2015,69207015.73,12379.06,69194636.67
7,28368,2011,64886324.81,19194.86,64867129.95
7,38140,2022,71188077.34,350373.32,70837704.02
8,85457,2012,54062067.2,424814.1,53637253.1
6,22676,2020,89014409.91,67950.59,88946459.32
4,73731,2013,89965739.95,235379.96,89730359.99
6,3927,2019,34037856.79,38706.19,33999150.6
8,40604,2012,43020015.37,186524.24,42833491.13
9,23324,2021,59761796.05,290035.48,59471760.57
5,15475,2010,53012264.84,36990.04,52975274.8
2,26348,2016,12070377.66,171594.25,11898783.41
6,71948,2017,88923722.04,91720.71,88832001.33
9,41634,2013,73439052.08,155742.26,73283309.82
2,11997,2015,25959874.43,184192.02,25775682.41
7,11768,2014,11579417.67,63003.69,11516413.98
8,66425,2017,86278893.25,370477.15,85908416.1
8,16738,2017,45530486.1,372599.01,45157887.09
8,7761,2013,21466394.03,343860.99,21122533.04
3,83066,2017,18365568.39,327401.28,18038167.11
6,32916,2018,19076239.6,269270.81,18806968.79
9,52694,2020,77859593.12,113205.87,77746387.25
8,39341,2015,6648231.11,254903.51,6393327.6
8,30334,2019,89928120.91,197049.71,89731071.2
7,8749,2014,82544907.97,15711.35,82529196.62
8,4162,2017,38611384.07,61295.04,38550089.03
7,21489,2019,27847265.76,303896.97,27543368.79
2,40111,2011,50418617.01,83651.27,50334965.74
8,81486,2020,71092176.67,85969.2,71006207.47
7,40266,2014,10924964.59,226712.72,10698251.87
6,16971,2020,49272548.92,121080.96,49151467.96
2,24490,2017,30927851.05,266679.4,30661171.65
3,8608,2019,94048612.67,221448.04,93827164.63
3,35676,2017,3749678.4,241163.4,3508515.0
4,52675,2017,26179440.52,372204.31,25807236.21
1,45696,2019,5124223.61,436792.31,4687431.3
3,64313,2018,50264991.17,90231.22,50174759.95
7,39147,2012,61453111.48,427278.53,61025832.95
9,19222,2019,99520345.01,382014.83,99138330.18
9,40059,2019,43831189.01,253780.63,43577408.38
5,66218,2022,33418076.11,60717.94,33357358.17
5,2208,2015,42001976.79,145824.67,41856152.12
3,52215,2018,94689481.41,75143.71,94614337.7
5,8741,2012,24618698.7,78379.98,24540318.72
5,62073,2012,36352590.03,244533.93,36108056.1
4,40102,2019,1989974.74,447857.48,1542117.26
5,23337,2023,89322471.2,253285.44,89069185.76
5,5091,2014,55920457.62,389098.16,55531359.46
8,38497,2016,45369032.44,230072.68,45138959.76
3,38287,2013,14975363.24,421772.45,14553590.79
9,77890,2021,90184072.27,124897.96,90059174.31
5,51406,2011,88963242.73,412459.88,88550782.85
2,46817,2015,52872418.37,462566.37,52409852.0
5,23535,2023,92062464.45,439422.67,91623041.78
3,42086,2020,19543761.39,202505.48,19341255.91
3,15463,2019,51390002.01,63297.28,51326704.73
2,86058,2017,8116610.04,275325.82,7841284.22
3,30021,2016,80033586.78,411414.75,79622172.03
6,62915,2023,97729741.8,337216.17,97392525.63
6,54176,2011,70671974.08,373674.07,70298300.01
1,62893,2016,36841323.73,161616.16,36679707.57
3,55644,2014,3145501.6,418068.1,2727433.5
9,85765,2016,3038865.76,148841.38,2890024.38
2,22151,2020,35099438.89,206360.14,34893078.75
7,87458,2011,45153701.44,73709.79,45079991.65
7,9477,2020,77837472.44,50906.66,77786565.78
3,77107,2014,73421115.9,337185.98,73083929.92
3,28448,2021,46425606.24,37710.06,46387896.18
2,30686,2013,53596128.96,115547.2,53480581.76
5,65549,2020,98049420.64,277536.03,97771884.61
8,44867,2019,19084206.89,443012.4,18641194.49
9,48038,2023,97340326.19,358260.11,96982066.08
4,51337,2016,4803664.16,284200.01,4519464.15
3,61749,2013,9119274.81,328558.18,8790716.63
1,10109,2019,58200480.31,468560.98,57731919.33
3,28081,2020,31602698.97,320996.77,31281702.2
5,24298,2014,82082261.09,461846.15,81620414.94
2,17136,2012,24613045.42,160989.79,24452055.63
9,13954,2012,36435529.05,235012.4,36200516.65
7,17894,2016,30392829.26,347678.99,30045150.27
4,2749,2018,54739293.78,102110.7,54637183.08
4,2890,2010,9041473.97,431791.81,8609682.16
2,42747,2023,42264044.83,16413.26,42247631.57
4,71645,2019,1532067.98,462533.73,1069534.25
7,61013,2010,23776291.6,109019.76,23667271.84
8,3667,2017,85228087.03,33925.07,85194161.96
1,51223,2013,71100500.31,242045.98,70858454.33
9,6063,2020,72721910.3,27698.61,72694211.69
9,6823,2020,2640929.27,73811.97,2567117.3
3,49219,2018,65424182.18,230690.3,65193491.88
2,56607,2016,25174885.83,111570.04,25063315.79
3,60726,2010,54768089.51,38200.92,54729888.59
7,49954,2018,77472803.4,415065.73,77057737.67
9,72928,2020,36075216.3,319575.26,35755641.04
5,49419,2013,30366109.64,320156.16,30045953.48
4,52842,2011,50518423.35,435101.44,50083321.91
2,13554,2022,72033440.0,482224.17,71551215.83
3,75555,2017,85573398.86,120540.76,85452858.1
5,61841,2017,93044543.45,406302.61,92638240.84
7,15293,2020,61207370.85,245989.75,60961381.1
1,10826,2023,90555773.5,105753.41,90450020.09
1,31878,2021,68895963.63,451307.68,68444655.95
6,7005,2017,38625337.4,196065.63,38429271.77
7,56765,2018,19365437.81,89337.66,19276100.15
3,39814,2013,89325049.02,306824.1,89018224.92
5,85292,2014,27312938.2,66160.94,27246777.26
8,84025,2018,94359087.05,81951.45,94277135.6
8,23426,2020,24437523.14,196878.3,24240644.84
7,68047,2021,13803498.24,423344.01,13380154.23
1,82128,2015,72650540.71,126037.94,72524502.77
3,51754,2014,36644451.05,349976.78,36294474.27
9,2547,2016,49840370.29,339537.26,49500833.03
6,41878,2021,22421402.33,71028.36,22350373.97
6,184,2012,25547467.45,28549.93,25518917.52
1,82241,2023,10564353.8,49871.18,10514482.62
9,2073,2023,81319893.99,26665.68,81293228.31
1,34808,2013,73750579.7,367832.06,73382747.64
8,84789,2012,4879238.43,114945.43,4764293.0
7,36097,2020,28278738.34,499418.07,27779320.27
3,78359,2020,20640098.1,376615.71,20263482.39
9,66145,2011,59216065.34,348391.42,58867673.92
5,29406,2013,15019171.67,304434.58,14714737.09
8,53926,2013,16720873.39,31921.08,16688952.31
5,80765,2020,72371352.89,223757.46,72147595.43
7,80279,2019,2716928.85,342633.03,2374295.82
6,3395,2018,10190000.24,80149.68,10109850.56
6,37118,2013,9960512.46,320885.44,9639627.02
4,59463,2014,66948595.83,455254.94,66493340.89
6,60129,2014,39787223.89,60265.68,39726958.21
7,50239,2015,86960078.25,142108.9,86817969.35
2,83914,2016,54710606.64,489507.09,54221099.55
7,46311,2017,50923396.99,286107.96,50637289.03
9,5633,2012,91055796.07,129617.33,90926178.74
7,27338,2018,91344115.34,93162.02,91250953.32
3,76288,2011,91221346.21,332439.46,90888906.75
8,39700,2012,53691238.09,85151.15,53606086.94
1,3601,2018,11200652.77,458907.82,10741744.95
4,71371,2022,82902734.57,386768.58,82515965.99
4,76751,2013,5147509.74,175263.66,4972246.08
9,4885,2011,30862452.45,68315.02,30794137.43
3,3645,2015,71070457.8,476964.7,70593493.1
3,18180,2012,20131865.8,202138.63,19929727.17
8,16898,2018,92790691.19,142491.95,92648199.24
5,33028,2014,68459685.38,61912.13,68397773.25
8,54832,2022,92580085.42,314433.02,92265652.4
7,30186,2021,24011812.53,132088.14,23879724.39
5,59506,2023,23947548.87,210940.3,23736608.57
5,42480,2013,82945234.48,47842.32,82897392.16
1,70273,2020,75681633.76,268268.58,75413365.18
7,24093,2012,98758912.51,252138.54,98506773.97
4,36959,2022,40752067.14,348692.95,40403374.19
6,19189,2014,70598200.21,480303.62,70117896.59
9,70142,2019,63261338.42,252675.8,63008662.62
4,86279,2016,12948146.9,148069.45,12800077.45
5,32230,2021,40182801.99,364757.45,39818044.54
9,83644,2012,46596370.18,96270.79,46500099.39
6,2845,2014,42388335.61,332202.3,42056133.31
5,15043,2023,35675045.04,304099.72,35370945.32
6,16166,2021,12117368.38,61409.93,12055958.45
8,4375,2019,55606872.08,326686.52,55280185.56
4,76913,2022,90327945.95,486977.55,89840968.4
2,27620,2021,83641134.05,7241.4,83633892.65
9,56447,2018,69836532.02,280216.48,69556315.54
5,74676,2011,765619.75,471944.85,293674.9
5,71284,2011,64857276.96,390639.24,64466637.72
9,53449,2022,44491089.86,436263.62,44054826.24
6,53593,2014,19776064.3,457202.69,19318861.61
3,31290,2023,93728827.01,231840.74,93496986.27
8,82541,2016,81544677.01,108652.65,81436024.36
7,63655,2010,85352312.52,413733.24,84938579.28
3,49899,2019,7909134.35,207294.15,7701840.2
6,49067,2010,45256878.39,129552.19,45127326.2
1,16279,2016,18091396.17,18570.39,18072825.78
4,83984,2010,76233369.79,406334.74,75827035.05
2,151,2022,29494937.45,47219.49,29447717.96
2,41814,2010,4909812.91,229276.8,4680536.11
5,85523,2010,65775424.63,427733.96,65347690.67
5,30183,2016,33926380.3,296059.46,33630320.84
1,23871,2012,34122537.56,487144.54,33635393.02
5,33251,2012,72127751.69,305106.89,71822644.8
4,17303,2010,77318029.0,195523.96,77122505.04
1,48975,2023,48663860.94,332208.29,48331652.65
3,65031,2020,48635426.47,392885.81,48242540.66
6,51851,2020,33375473.83,480039.75,32895434.08
4,30791,2020,29301688.7,416642.12,28885046.58
8,17373,2010,16495575.95,165205.49,16330370.46
8,72748,2021,20554962.1,64852.86,20490109.24
1,18328,2021,80532746.43,5774.81,80526971.62
5,43938,2015,70750106.76,147847.06,70602259.7
8,77249,2013,78470258.72,186919.98,78283338.74
3,27229,2022,3312873.66,435708.43,2877165.23
2,46973,2018,24864419.87,53189.13,24811230.74
1,45916,2023,77349294.52,430989.09,76918305.43
5,19471,2017,72021559.25,346306.33,71675252.92
7,21885,2023,17112408.17,80324.1,17032084.07
3,73377,2014,14315580.07,11618.33,14303961.74
9,21030,2023,31355148.58,421963.52,30933185.06
3,57730,2019,36628707.17,365584.53,36263122.64
6,40454,2022,43483557.52,336946.46,43146611.06
9,81370,2021,86862731.64,355809.05,86506922.59
9,27225,2012,79642888.1,312593.58,79330294.52
3,12592,2015,20838704.88,339601.7,20499103.18
2,28631,2014,26605653.41,143829.32,26461824.09
4,83304,2021,48474950.98,169770.47,48305180.51
2,24741,2013,63995293.59,225691.82,63769601.77
6,55749,2012,98094145.5,35679.28,98058466.22
3,87261,2010,15812894.59,238166.16,15574728.43
4,40509,2016,62259887.97,128317.56,62131570.41
4,2067,2012,88075818.21,12077.0,88063741.21
1,48868,2014,18544223.22,30321.88,18513901.34
9,18863,2010,46900974.85,94787.46,46806187.39
2,12356,2021,95933661.28,376808.92,95556852.36
5,79074,2011,28180212.54,251953.85,27928258.69
5,15269,2015,78687782.89,90197.97,78597584.92
3,32810,2017,7962790.17,224885.96,7737904.21
4,27326,2011,40127429.21,370835.29,39756593.92
6,25071,2020,57991423.0,362291.88,57629131.12
6,53137,2021,27200263.02,388098.87,26812164.15
4,55534,2010,71458457.09,258515.28,71199941.81
4,82773,2023,89547972.36,256695.53,89291276.83
8,2668,2010,89945482.23,320038.19,89625444.04
3,71936,2013,18781530.21,110303.22,18671226.99
7,17232,2017,19834849.21,345790.07,19489059.14
5,23889,2016,53037020.6,371679.82,52665340.78
1,71049,2017,18288091.95,6987.55,18281104.4
6,64624,2022,97580633.16,492232.44,97088400.72
5,54752,2014,11979101.63,22832.65,11956268.98
7,44299,2012,54083408.99,396321.54,53687087.45
2,38159,2016,26946456.85,310752.94,26635703.91
6,4215,2016,71579528.85,359874.05,71219654.8
6,38397,2015,81936881.49,343489.16,81593392.33
5,25819,2023,60508064.49,439786.5,60068277.99
6,14867,2023,18222316.31,19589.93,18202726.38
1,27853,2022,50044852.72,62842.44,49982010.28
8,67836,2016,79891771.35,312941.55,79578829.8
3,20205,2013,97229619.6,112335.38,97117284.22
5,79292,2019,65365820.39,466004.75,64899815.64
6,25595,2011,14260632.89,257938.49,14002694.4
1,23377,2012,47343162.97,154073.64,47189089.33
4,43676,2010,609814.39,177894.27,431920.12
8,82272,2010,5882762.94,262885.38,5619877.56
5,16611,2018,73413880.21,423992.32,72989887.89
6,58441,2011,72851971.66,153926.29,72698045.37
6,75247,2015,21491205.16,128143.06,21363062.1
5,18141,2023,7274269.87,176322.41,7097947.46
2,47619,2023,93704339.83,453077.86,93251261.97
9,13160,2021,91471909.2,254654.0,91217255.2
1,58884,2016,20110397.73,155899.93,19954497.8
9,54668,2014,87626329.41,265782.41,87360547.0
2,45425,2015,84382520.98,46537.6,84335983.38
3,78157,2016,98544351.88,388184.03,98156167.85
8,27223,2012,81217358.88,358487.44,80858871.44
4,27441,2010,98540375.44,489703.04,98050672.4
9,65889,2022,11601597.56,14541.54,11587056.02
8,59760,2010,13187720.92,460152.43,12727568.49
2,38972,2022,9372291.39,107268.12,9265023.27
6,70156,2012,2975485.16,267719.78,2707765.38
5,67718,2014,92328659.44,453874.17,91874785.27
5,52147,2014,99111903.05,285663.45,98826239.6
5,60873,2014,55050334.73,340530.79,54709803.94
7,11184,2014,96157311.17,102584.99,96054726.18
6,41550,2022,18619566.48,293532.34,18326034.14
3,40185,2021,23666697.66,199745.56,23466952.1
6,87085,2016,27212366.69,168834.08,27043532.61
4,13738,2016,10440179.4,277366.23,10162813.17
9,1969,2019,40626071.33,203861.84,40422209.49
6,81242,2011,90671694.4,357946.42,90313747.98
4,62357,2017,94580951.23,326041.99,94254909.24
6,86349,2017,55886071.34,38268.68,55847802.66
6,44790,2018,66404490.59,252051.07,66152439.52
3,33986,2019,82033459.55,148609.64,81884849.91
1,56432,2014,76013542.67,300121.54,75713421.13
2,81236,2022,45485482.75,374012.39,45111470.36
5,80602,2012,60065784.73,82863.59,59982921.14
7,32893,2013,32040952.09,148126.76,31892825.33
1,42743,2013,64673530.1,211597.25,64461932.85
5,33775,2023,80342956.61,202617.11,80140339.5
8,40713,2023,85404605.18,422727.02,84981878.16
1,56587,2019,37606132.19,361864.16,37244268.03
9,10077,2022,5578136.52,86769.34,5491367.18
8,45632,2014,7160795.06,217921.21,6942873.85
7,76535,2016,24969709.13,213963.86,24755745.27
6,15449,2018,26530575.26,366683.44,26163891.82
2,78983,2018,65471521.97,126060.45,65345461.52
8,15592,2017,33660966.42,277915.15,33383051.27
5,31056,2021,42473260.6,438432.54,42034828.06
9,29302,2014,88167310.99,94547.13,88072763.86
9,60603,2018,83096062.82,160482.06,82935580.76
2,32349,2011,65055915.75,241711.32,64814204.43
9,87230,2011,17575998.14,248021.91,17327976.23
2,70335,2014,43364590.86,316833.21,43047757.65
4,25894,2022,17530891.74,238357.75,17292533.99
4,86047,2017,81587550.9,368203.16,81219347.74
7,79024,2020,51115120.87,182869.5,50932251.37
4,66453,2018,32971404.04,448804.51,32522599.53
6,37312,2023,37651052.58,92991.64,37558060.94
5,76436,2014,55297499.86,389844.89,54907654.97
6,73013,2022,75801199.32,46233.37,75754965.95
5,65069,2017,91122163.38,10668.47,91111494.91
1,83735,2015,39014324.73,276470.26,38737854.47
5,81903,2019,65758164.68,276882.48,65481282.2
8,31890,2023,89381807.17,101947.62,89279859.55
8,80375,2011,56377789.04,89579.49,56288209.55
3,75550,2022,98074024.52,234024.8,97839999.72
2,40554,2016,88358630.17,443409.66,87915220.51
7,87432,2016,9049590.19,289536.64,8760053.55
6,61893,2021,95534611.75,410709.96,95123901.79
6,60369,2015,818798.89,115739.13,703059.76
9,68363,2023,33971633.96,85195.92,33886438.04
8,80044,2018,91832328.71,466268.56,91366060.15
2,37522,2019,20145452.71,102049.63,20043403.08
3,55887,2017,77288455.96,477233.21,76811222.75
2,76442,2017,84135411.0,144074.52,83991336.48
8,21262,2017,81790975.07,95359.44,81695615.63
3,67560,2020,67683792.57,150798.66,67532993.91
1,12399,2022,71418287.02,170715.8,71247571.22
3,86778,2014,72190787.08,416138.85,71774648.23
1,86875,2010,90803038.08,295345.32,90507692.76
5,65527,2015,98984362.04,3374.01,98980988.03
4,22662,2021,53030869.19,131136.34,52899732.85
3,65115,2021,91941272.1,309989.99,91631282.11
3,10300,2021,47311795.94,122589.27,47189206.67
8,66175,2013,3248581.44,351453.85,2897127.59
6,56556,2014,90319411.89,450505.43,89868906.46
3,2292,2021,85134065.99,242054.97,84892011.02
5,75578,2021,43922079.4,240287.92,43681791.48
1,19876,2018,14342862.08,256380.92,14086481.16
5,21327,2010,11147395.12,325382.77,10822012.35
1,66681,2014,7316759.54,379722.7,6937036.84
7,86055,2014,79354946.21,390566.94,78964379.27
7,21536,2010,77352084.75,465859.48,76886225.27
6,9144,2012,70541102.25,451165.48,70089936.77
8,59914,2013,28819021.41,176001.78,28643019.63
6,68403,2017,50417014.72,70465.05,50346549.67
6,32742,2014,49096646.72,50381.5,49046265.22
1,35002,2020,23154581.17,429398.85,22725182.32
9,54224,2012,99284362.83,481941.41,98802421.42
4,68519,2018,25076555.23,472653.27,24603901.96
7,78150,2011,44840415.06,48443.98,44791971.08
8,887,2015,96358097.69,51241.65,96306856.04
9,29549,2013,35978215.28,177818.88,35800396.4
9,64445,2020,52087144.27,457841.8,51629302.47
8,58294,2018,32018212.7,35273.59,31982939.11
2,22965,2017,78936933.27,370561.62,78566371.65
5,28425,2014,49368813.3,286321.08,49082492.22
9,61898,2013,55892452.04,43566.35,55848885.69
6,11522,2014,69886898.48,94469.65,69792428.83
2,4311,2014,51839823.58,362996.06,51476827.52
3,49157,2020,53310244.66,462797.6,52847447.06
3,72190,2022,4076520.87,336812.41,3739708.46
7,25897,2023,18690071.09,406347.13,18283723.96
7,16133,2021,47071405.41,100064.01,46971341.4
2,13481,2019,33849143.54,434861.44,33414282.1
8,78629,2022,90082381.82,392517.23,89689864.59
7,6928,2022,97500784.02,259121.65,97241662.37
6,16340,2020,76179158.93,476121.53,75703037.4
9,7244,2021,43438929.06,99356.59,43339572.47
8,58193,2017,29391859.48,283664.46,29108195.02
5,53729,2011,15524824.86,98672.91,15426151.95
9,69221,2022,98830232.58,159425.2,98670807.38
2,82556,2020,7625623.95,2262.13,7623361.82
1,1553,2011,31639284.38,232941.53,31406342.85
9,28560,2020,68584131.02,194878.78,68389252.24
5,45262,2012,70008280.2,436082.03,69572198.17
8,78042,2013,75705531.8,416921.17,75288610.63
8,8719,2013,41417070.41,415775.73,41001294.68
7,36365,2023,75089617.44,295463.96,74794153.48
6,83647,2018,62208135.05,146043.51,62062091.54
3,64040,2010,40952104.3,364757.85,40587346.45
9,11121,2017,59580478.06,185965.05,59394513.01
1,5068,2021,22009276.84,190708.26,21818568.58
9,40495,2016,39665577.04,81677.16,39583899.88
8,41016,2010,16389541.35,342088.57,16047452.78
2,4192,2016,59514593.51,487426.23,59027167.28
2,60446,2017,61974039.65,362094.4,61611945.25
6,52748,2013,27318263.36,112136.4,27206126.96
2,66269,2022,60936074.78,472711.84,60463362.94
6,8207,2018,61714191.52,98987.05,61615204.47
7,13781,2010,95798351.82,203471.32,95594880.5
4,29944,2011,12166438.1,361443.74,11804994.36
1,2158,2011,7295041.02,404181.12,6890859.9
2,47505,2016,53620743.87,451126.79,53169617.08
2,80287,2015,83960543.94,36953.4,83923590.54
2,78750,2021,89831730.72,245351.32,89586379.4
6,59419,2015,14711579.72,464369.72,14247210.0
5,74568,2021,4780416.97,185781.47,4594635.5
9,53313,2014,35876515.99,207413.56,35669102.43
8,11563,2021,71907556.45,395695.56,71511860.89
8,26232,2011,83228592.02,230757.27,82997834.75
4,31923,2015,53817034.69,407710.93,53409323.76
7,12452,2011,47610351.43,309607.42,47300744.01
2,78944,2020,53883075.33,220773.32,53662302.01
3,18357,2010,14749156.12,150608.79,14598547.33
8,62466,2015,6931008.93,495577.85,6435431.08
8,38113,2023,86859405.15,400517.91,86458887.24
6,47483,2013,51386098.43,173982.39,51212116.04
7,78837,2022,62672205.55,441941.11,62230264.44
5,27921,2016,55719460.02,159764.76,55559695.26
3,864,2013,16484174.01,21880.66,16462293.35
9,79845,2018,8665253.95,487812.3,8177441.65
2,32618,2011,84099424.23,388094.65,83711329.58
1,68611,2015,15051516.2,430790.45,14620725.75
4,85557,2014,63677798.41,459153.67,63218644.74
3,13769,2012,70143247.59,33938.85,70109308.74
1,16714,2013,77378684.55,1483.17,77377201.38
6,78893,2015,79467065.3,118860.59,79348204.71
1,68721,2023,30595925.4,405433.41,30190491.99
1,6108,2023,80146615.16,347548.98,79799066.18
9,21737,2023,47795428.74,342411.49,47453017.25
4,35922,2017,20666639.06,246940.6,20419698.46
1,24508,2018,49894260.73,327026.92,49567233.81
8,65355,2015,43277743.39,79712.46,43198030.93
2,11940,2015,28061714.06,436773.25,27624940.81
7,64370,2023,74599433.66,206789.12,74392644.54
9,14726,2010,80127544.06,469992.24,79657551.82
1,31281,2019,10362685.86,81128.91,10281556.95
5,42408,2017,62644231.77,467672.56,62176559.21
9,57437,2010,45343070.41,385128.63,44957941.78
6,9109,2018,35553895.81,28752.91,35525142.9
2,54805,2023,48556551.17,285964.14,48270587.03
9,49794,2016,20752252.22,112778.94,20639473.28
2,25765,2011,65840517.21,326111.77,65514405.44
4,69592,2023,79903326.79,11345.41,79891981.38
3,26054,2023,61914900.75,114718.33,61800182.42
7,9732,2021,12109239.01,23688.75,12085550.26
7,26037,2015,12083071.94,416734.4,11666337.54
3,84066,2013,88624862.47,370134.89,88254727.58
6,80212,2014,58014989.11,463101.76,57551887.35
6,33497,2013,93927899.42,252797.72,93675101.7
9,29696,2020,53868348.33,25372.52,53842975.81
3,14699,2022,24667608.95,456217.53,24211391.42
6,6340,2015,67779559.09,380291.02,67399268.07
4,13593,2013,67904854.9,14724.37,67890130.53
6,5370,2021,86209663.78,318349.44,85891314.34
4,81410,2016,47508752.4,1824.23,47506928.17
8,35281,2013,90034615.54,460565.49,89574050.05
8,540,2019,54997237.65,269572.74,54727664.91
1,2399,2020,30620046.76,487045.5,30133001.26
3,76443,2011,55081012.97,437437.56,54643575.41
2,2075,2014,6116403.73,327590.21,5788813.52
2,43148,2015,36758032.54,250215.68,36507816.86
9,37612,2019,18794030.76,313988.5,18480042.26
4,44872,2020,39127436.63,465741.73,38661694.9
9,39911,2010,33987666.66,399807.56,33587859.1
7,8183,2017,28815624.84,443185.93,28372438.91
6,63316,2019,49197715.61,467843.34,48729872.27
8,3792,2019,55005451.58,238112.71,54767338.87
3,17218,2013,10463586.62,443374.54,10020212.08
3,65482,2018,46528852.19,415743.95,46113108.24
2,82280,2016,13602924.49,255826.02,13347098.47
7,29580,2013,11817966.85,444874.2,11373092.65
1,56573,2016,76385244.39,63541.6,76321702.79
5,65556,2020,80534237.74,220079.47,80314158.27
8,66680,2023,44727221.91,456717.45,44270504.46
2,36232,2023,38396869.45,465726.08,37931143.37
6,68452,2023,53449326.26,101080.93,53348245.33
2,68424,2014,9377554.25,454748.87,8922805.38
2,4773,2019,65520862.39,460244.76,65060617.63
5,77077,2014,2896948.56,217625.49,2679323.07
8,804,2011,5191788.57,350482.98,4841305.59
4,31988,2022,52401301.33,76347.9,52324953.43
3,46480,2020,61431096.84,76766.81,61354330.03
2,13176,2021,3572681.53,221893.53,3350788.0
5,37740,2013,45115481.18,249316.41,44866164.77
8,75013,2021,60814227.04,381690.19,60432536.85
7,60900,2022,82071475.76,104769.49,81966706.27
2,50268,2017,42775942.36,217076.99,42558865.37
7,39443,2013,99872440.82,312860.85,99559579.97
4,67635,2015,59195785.79,335009.65,58860776.14
1,2468,2011,74099751.23,334089.29,73765661.94
2,54003,2020,21806562.43,184124.74,21622437.69
5,20516,2014,26910033.49,183213.86,26726819.63
6,44303,2019,50879888.32,355392.7,50524495.62
7,38769,2020,47078937.79,480730.56,46598207.23
7,40570,2010,99569210.94,417130.57,99152080.37
2,16059,2019,31086971.73,300144.61,30786827.12
5,76891,2017,28850608.69,406995.41,28443613.28
5,63705,2020,2713445.53,365831.91,2347613.62
3,42074,2015,31039794.66,403606.05,30636188.61
3,49882,2013,47032581.02,376648.71,46655932.31
2,77922,2021,36576111.46,233535.74,36342575.72
7,52505,2022,10856177.08,356009.68,10500167.4
6,69164,2012,73583634.71,12605.33,73571029.38
2,59860,2016,53878103.44,242496.31,53635607.13
1,43648,2012,30900923.22,15533.76,30885389.46
9,27899,2015,56473807.24,387064.96,56086742.28
6,84374,2019,54413104.23,426081.54,53987022.69
1,32301,2020,85142250.94,101929.47,85040321.47
8,47772,2020,83633839.38,413654.86,83220184.52
1,40964,2010,21000376.02,25699.74,20974676.28
9,18827,2010,79832403.12,405012.62,79427390.5
4,24895,2015,38484435.58,357545.44,38126890.14
9,11092,2012,52722271.17,188820.31,52533450.86
1,73264,2019,18320998.84,93913.86,18227084.98
8,41631,2018,5621957.47,192344.98,5429612.49
6,23056,2015,11346115.31,170678.81,11175436.5
2,83270,2013,45434973.02,404594.41,45030378.61
7,36194,2018,80373784.87,88755.21,80285029.66
1,4198,2021,95763945.71,25808.73,95738136.98
6,27711,2019,8495854.78,492884.84,8002969.94
2,32475,2018,83372021.98,73787.22,83298234.76
6,48959,2022,38720801.41,201044.3,38519757.11
1,82873,2012,16230839.93,115992.32,16114847.61
4,72631,2013,64250194.9,249907.99,64000286.91
2,52641,2012,49062259.14,378590.28,48683668.86
6,74506,2015,36268492.17,453811.39,35814680.78
8,55935,2020,51298825.39,413328.64,50885496.75
2,23485,2011,83952210.37,271202.37,83681008.0
3,80650,2015,80702583.85,368036.61,80334547.24
7,41977,2023,61540663.28,294207.01,61246456.27
4,2887,2018,70299225.49,135849.7,70163375.79
4,48164,2016,62076354.31,471148.41,61605205.9
6,62153,2016,72076025.01,398631.24,71677393.77
6,61365,2020,50258549.81,65368.81,50193181.0
6,1872,2021,44078109.87,180122.09,43897987.78
3,74157,2017,94760852.24,120131.88,94640720.36
9,5676,2014,52947855.18,402635.14,52545220.04
1,43555,2018,38671318.87,419987.7,38251331.17
5,45359,2016,62019920.97,2387.46,62017533.51
3,81624,2014,20773291.09,153507.49,20619783.6
7,33150,2014,86883975.87,173195.65,86710780.22
8,28854,2016,65046469.89,70549.66,64975920.23
5,9208,2023,62970089.64,67076.44,62903013.2
2,16278,2020,86715045.76,360623.67,86354422.09
2,51812,2020,35674199.29,88269.04,35585930.25
1,33834,2020,53759611.37,454695.34,53304916.03
4,54110,2018,80765166.04,51280.53,80713885.51
3,15353,2023,96040046.56,340221.66,95699824.9
2,30974,2017,84182236.52,464753.77,83717482.75
4,77825,2016,38168176.03,338935.43,37829240.6
9,75219,2012,46988643.58,273172.25,46715471.33
3,65477,2013,9231944.32,24655.15,9207289.17
3,68651,2023,25895481.58,163613.15,25731868.43
1,71098,2013,40994451.08,417216.1,40577234.98
8,57117,2021,46952860.95,373941.3,46578919.65
3,49740,2010,3086821.84,92965.87,2993855.97
4,37750,2013,91490686.13,197280.1,91293406.03
8,35803,2017,38295662.5,422796.92,37872865.58
8,7010,2016,30488275.03,38592.45,30449682.58
7,53362,2013,10503510.48,145334.71,10358175.77
2,40969,2016,9973157.3,243907.85,9729249.45
6,24240,2012,50955826.68,394034.55,50561792.13
8,1972,2017,50206631.15,463729.72,49742901.43
3,78492,2011,21636144.41,255406.67,21380737.74
7,56070,2010,95118816.21,157088.94,94961727.27
2,570,2014,70538353.2,89429.94,70448923.26
6,32876,2010,20826774.03,138174.02,20688600.01
3,32598,2012,52770976.02,442197.51,52328778.51
6,25496,2013,70896165.74,117805.43,70778360.31
2,15942,2013,99939859.99,315418.59,99624441.4
8,60998,2019,41788355.07,162510.15,41625844.92
9,59106,2015,34580208.84,204238.63,34375970.21
3,5096,2013,69932977.57,64004.4,69868973.17
6,85178,2021,45370734.36,91821.13,45278913.23
9,17488,2020,70292475.84,97320.06,70195155.78
2,21178,2015,91063904.74,380721.02,90683183.72
