account_id,customer_id,balance,open_date
54188,38428,4191.21,2022-09-15
54189,35675,5113.53,2023-05-20
54190,63820,9074.97,2023-02-07
54191,38472,5561.69,2023-07-28
54192,34503,766.96,2022-09-28
54193,85499,9003.04,2023-07-05
54194,8381,9433.27,2023-05-26
54195,21930,6011.87,2023-03-22
54196,73033,5561.88,2023-08-14
54197,69031,1654.37,2023-06-10
54198,76070,5291.71,2023-05-23
54199,97009,1618.72,2023-05-20
54200,26029,4672.25,2023-06-24
54201,21754,9273.86,2022-12-06
54202,14575,2195.44,2023-08-22
54203,67431,7728.71,2023-04-28
54204,97690,3534.61,2023-08-20
54205,13492,9513.73,2022-09-18
54206,12005,4883.91,2023-04-16
54207,89063,6700.87,2023-05-17
54208,29970,8368.36,2023-01-13
54209,49183,8799.58,2022-09-22
54210,4656,8507.14,2022-12-02
54211,83158,8452.21,2023-07-22
54212,93907,596.04,2023-03-15
54213,39952,6776.47,2023-01-02
54214,88510,5865.3,2023-03-28
54215,21996,2317.76,2023-08-02
54216,58581,8038.88,2023-01-21
54217,19800,2227.44,2023-04-08
54218,77201,6190.04,2023-08-02
54219,15116,7347.14,2023-02-22
54220,87463,5444.18,2023-06-19
54221,98769,5655.22,2023-03-27
54222,13101,5565.64,2023-06-09
54223,29679,3846.08,2022-12-01
54224,35544,675.79,2023-06-08
54225,3775,3503.5,2023-06-25
54226,54386,280.83,2023-03-06
54227,97233,5564.76,2023-06-03
54228,61193,6426.14,2022-11-06
54229,61232,9940.15,2023-01-19
54230,78016,8004.41,2022-10-12
54231,51293,9084.52,2022-10-19
54232,88030,1046.49,2022-12-06
54233,63161,1423.98,2023-04-01
54234,93251,1822.55,2023-03-04
54235,81336,9947.99,2023-06-22
54236,34105,7047.36,2023-05-14
54237,59718,7345.14,2023-03-10
54238,54866,9007.05,2022-11-04
54239,50249,3731.41,2023-01-26
54240,10432,578.78,2022-11-29
54241,74831,9949.21,2023-07-15
54242,6539,7076.88,2023-07-24
54243,88959,4131.27,2023-08-09
54244,32094,8034.13,2023-01-09
54245,49860,9346.25,2022-12-18
54246,82756,2285.76,2022-12-30
54247,89571,356.45,2023-05-10
54248,74927,9964.51,2023-03-28
54249,46877,972.38,2023-08-07
54250,67138,5730.35,2023-04-14
54251,35734,8348.07,2022-12-18
54252,21261,2809.01,2023-02-10
54253,25102,3041.95,2023-06-25
54254,51430,7724.22,2023-01-21
54255,36440,9337.68,2023-02-20
54256,83069,3871.84,2023-06-02
54257,87414,5461.89,2023-06-08
54258,86019,3743.66,2023-06-16
54259,84870,8982.83,2023-06-06
54260,24199,7765.07,2023-02-19
54261,78232,3686.41,2023-08-17
54262,79401,6365.85,2023-04-18
54263,38494,8862.04,2022-12-15
54264,26745,9591.49,2023-09-14
54265,39081,8217.22,2023-05-01
54266,25378,4960.73,2023-05-31
54267,41546,5088.41,2022-12-06
54268,51220,2514.77,2022-10-11
54269,52340,6089.76,2022-10-26
54270,64988,6006.45,2022-12-06
54271,35372,8609.52,2022-12-06
54272,14910,7052.21,2023-04-05
54273,92159,5965.2,2023-02-11
54274,88563,8247.53,2023-07-16
54275,57063,7990.74,2023-07-04
54276,8482,2954.21,2023-05-14
54277,25510,9535.87,2023-05-07
54278,24187,4505.82,2023-04-15
54279,27463,1365.74,2023-02-06
54280,5019,810.98,2022-11-30
54281,55990,3987.77,2023-09-09
54282,61746,7245.25,2023-03-25
54283,71312,4699.68,2023-08-07
54284,80952,7256.05,2023-01-10
54285,91754,6785.99,2023-09-13
54286,86988,9452.87,2023-01-11
54287,6410,3899.54,2022-11-16
54288,98886,6459.92,2023-02-01
54289,63665,7341.61,2022-11-25
54290,62268,7731.83,2023-02-17
54291,81918,3398.32,2023-07-07
54292,47692,2997.12,2023-06-27
54293,14262,2303.91,2023-02-25
54294,46341,1815.34,2023-05-07
54295,71938,9677.92,2022-09-28
54296,90886,322.11,2022-12-05
54297,86185,2637.36,2023-08-15
54298,59350,435.47,2023-05-23
54299,26904,3255.14,2022-11-29
54300,57352,7585.25,2022-12-04
54301,56876,3561.48,2023-03-17
54302,68308,8169.26,2023-05-14
54303,61536,8469.73,2023-02-21
54304,34690,972.28,2023-06-15
54305,38540,3883.16,2023-01-09
54306,58184,7307.49,2023-08-12
54307,93168,9756.67,2023-02-16
54308,64262,1723.27,2023-08-06
54309,6787,794.71,2023-03-16
54310,617,2530.44,2022-12-20
54311,58046,1814.17,2023-03-22
54312,60264,837.87,2022-09-23
54313,38520,5781.51,2023-04-02
54314,26034,3241.35,2023-07-29
54315,32316,6869.89,2023-05-09
54316,76390,7024.36,2022-10-25
54317,99386,4627.73,2022-11-03
54318,18354,7962.26,2023-08-26
54319,56992,9111.14,2022-09-30
54320,38680,5139.01,2023-06-14
54321,18020,9080.99,2023-01-24
54322,75295,9498.64,2022-12-20
54323,13177,6158.49,2023-06-19
54324,63233,7401.47,2022-10-25
54325,58440,5434.01,2023-09-05
54326,34976,3798.24,2022-10-17
54327,43894,8155.9,2023-08-12
54328,54031,3054.38,2023-05-16
54329,61313,5818.63,2022-09-27
54330,54710,4355.93,2022-10-14
54331,51155,5512.68,2022-12-12
54332,718,3022.47,2022-12-13
54333,80407,4976.07,2023-03-19
54334,61475,6127.74,2022-10-12
54335,74933,3301.22,2023-02-01
54336,31095,9804.32,2023-07-04
54337,32281,3675.29,2022-09-15
54338,71982,9154.73,2022-10-22
54339,23319,6687.61,2022-12-11
54340,26548,310.88,2023-07-15
54341,76060,6737.57,2022-10-18
54342,95506,4148.74,2022-09-24
54343,31795,8025.42,2023-01-29
54344,93843,8519.46,2023-03-25
54345,62174,3930.15,2023-02-06
54346,3768,8731.11,2023-03-04
54347,28251,6428.63,2023-08-04
54348,15675,3516.61,2022-09-21
54349,89335,1375.9,2023-07-24
54350,35154,3903.77,2023-05-24
54351,35198,3962.7,2023-04-23
54352,16284,4558.05,2023-05-01
54353,68106,4578.21,2023-08-01
54354,38700,6055.16,2022-09-18
54355,38181,724.98,2022-11-15
54356,80617,9128.97,2023-02-27
54357,6377,7904.56,2023-05-16
54358,53050,8093.2,2022-11-24
54359,95601,6892.13,2023-08-10
54360,80757,1433.09,2023-03-08
54361,86058,4495.48,2023-07-16
54362,70337,4422.23,2022-12-05
54363,44422,896.25,2023-09-03
54364,41444,1323.14,2023-02-27
54365,66127,6291.67,2023-03-14
54366,26998,9051.96,2023-03-04
54367,91721,5237.91,2023-04-27
54368,67474,6080.62,2023-06-25
54369,40252,6256.21,2023-07-21
54370,42271,8501.33,2022-09-29
54371,68312,3621.92,2023-09-02
54372,63014,7731.48,2022-10-28
54373,91507,8872.33,2022-10-13
54374,73775,6113.39,2023-01-16
54375,2201,236.46,2022-11-17
54376,77632,3400.64,2022-09-24
54377,68998,7065.04,2022-12-23
54378,79618,6789.4,2023-09-11
54379,65540,4358.03,2022-11-25
54380,36650,1983.44,2023-04-27
54381,89736,6718.51,2022-10-18
54382,99987,1524.07,2023-04-17
54383,8246,8417.59,2023-01-15
54384,97737,2718.65,2023-03-11
54385,61503,5563.34,2023-03-20
54386,1955,4083.58,2022-11-26
54387,37497,4391.69,2023-03-08
54388,15125,6804.44,2023-05-04
54389,49115,4353.47,2022-12-17
54390,94664,7882.25,2023-04-16
54391,31941,3954.66,2023-09-14
54392,95250,7336.45,2023-04-03
54393,76480,8607.54,2023-02-09
54394,71868,3599.34,2023-08-24
54395,86926,9118.34,2023-07-11
54396,50275,4447.88,2023-05-07
54397,59877,4027.54,2022-11-21
54398,75998,8136.99,2023-02-03
54399,80941,7350.24,2023-06-01
54400,76087,5563.37,2023-03-15
54401,16483,7191.46,2023-07-27
54402,39753,8493.42,2023-05-24
54403,14352,8942.47,2023-03-05
54404,90399,5929.65,2022-11-13
54405,1500,907.47,2023-02-28
54406,62851,5793.24,2022-10-17
54407,74676,680.0,2022-11-12
54408,15277,7655.09,2023-01-10
54409,26449,8317.61,2022-09-23
54410,57091,9000.73,2022-09-27
54411,34779,7808.11,2023-09-05
54412,42523,5716.76,2022-12-22
54413,30752,5541.3,2023-04-02
54414,65500,2490.31,2023-01-04
54415,55107,3892.32,2022-09-26
54416,69488,4398.82,2022-09-29
54417,99747,5140.43,2023-04-13
54418,4748,198.89,2023-07-07
54419,94581,5725.75,2023-01-05
54420,43241,6411.66,2023-07-06
54421,28063,5193.49,2023-07-28
54422,86059,8404.61,2023-08-29
54423,71095,3187.29,2023-03-23
54424,68416,5171.01,2022-10-15
54425,46960,6015.34,2022-12-15
54426,510,1048.44,2023-01-01
54427,95152,476.69,2023-06-17
54428,14887,4821.19,2023-07-27
54429,1102,4044.34,2023-05-25
54430,59708,2934.34,2023-07-24
54431,71450,6768.94,2023-07-24
54432,97896,182.86,2023-09-09
54433,25950,9298.14,2023-07-27
54434,66143,7721.27,2023-05-01
54435,81267,7883.72,2023-09-12
54436,39043,8898.38,2023-05-15
54437,52472,700.81,2023-03-10
54438,91615,7388.97,2023-03-12
54439,82331,1606.68,2023-04-12
54440,78943,5179.0,2023-04-09
54441,64718,1213.95,2023-05-18
54442,19836,2924.7,2023-08-26
54443,81000,605.48,2022-11-07
54444,87949,2574.18,2023-01-23
54445,82622,5060.97,2023-07-24
54446,30312,3986.35,2023-09-01
54447,92242,1990.45,2023-07-25
54448,80639,5171.9,2022-10-22
54449,96658,8988.45,2022-11-28
54450,29933,373.45,2023-08-13
54451,27833,6238.08,2023-07-29
54452,10844,7932.5,2022-11-12
54453,25909,7806.84,2023-07-01
54454,3641,6486.06,2023-07-01
54455,47092,5144.09,2022-10-22
54456,23188,4777.89,2023-06-24
54457,83299,6614.84,2022-10-29
54458,70783,8382.41,2023-02-01
54459,8239,5218.99,2022-10-15
54460,89427,6881.48,2022-10-06
54461,18321,3160.52,2023-07-04
54462,491,1552.88,2022-10-06
54463,84436,7974.89,2022-10-12
54464,64065,1532.73,2023-02-28
54465,92879,7005.94,2023-02-01
54466,25996,7680.13,2023-01-01
54467,65461,165.01,2023-05-13
54468,77808,9063.29,2023-07-12
54469,63999,8980.55,2022-12-19
54470,24895,3873.74,2023-06-01
54471,80872,2869.9,2023-09-14
54472,73571,4755.37,2023-06-25
54473,16025,6584.25,2023-08-07
54474,9329,7796.14,2023-03-22
54475,37363,6698.33,2022-09-30
54476,38317,6600.65,2022-11-07
54477,20887,7009.87,2022-11-29
54478,39115,8760.92,2022-12-01
54479,26609,5757.41,2023-01-30
54480,1383,7131.85,2023-01-02
54481,51777,1729.97,2023-06-16
54482,72142,1822.31,2023-01-11
54483,18953,5327.79,2023-02-06
54484,7862,490.19,2023-03-16
54485,48315,6152.64,2022-10-30
54486,14594,3508.01,2023-02-13
54487,90834,4211.77,2023-04-22
54488,93152,186.79,2023-03-19
54489,4640,2645.16,2023-03-29
54490,17216,4555.43,2023-04-04
54491,37406,1709.91,2023-08-12
54492,5478,1750.71,2023-06-21
54493,48355,6071.74,2022-10-04
54494,11681,2530.34,2023-07-24
54495,7312,283.11,2023-07-25
54496,70227,6282.99,2023-01-03
54497,76289,5292.4,2023-02-10
54498,47629,7164.33,2023-01-26
54499,63441,9018.73,2023-02-27
54500,72892,838.68,2023-08-17
54501,16644,2463.18,2022-10-17
54502,7972,6008.71,2023-06-13
54503,22279,8422.14,2022-09-30
54504,90138,9850.4,2022-10-12
54505,15791,1441.97,2022-12-22
54506,33199,3533.07,2023-05-18
54507,66337,585.35,2022-10-11
54508,13865,4460.15,2022-12-05
54509,30484,5730.59,2022-10-17
54510,17395,9039.52,2023-05-04
54511,56465,4128.03,2023-05-26
54512,97887,2308.31,2022-10-04
54513,83946,5748.31,2023-08-03
54514,94821,8245.38,2023-06-22
54515,27322,2010.67,2023-08-12
54516,65066,7547.28,2023-03-22
54517,56319,5130.53,2022-12-02
54518,70746,230.57,2023-07-06
54519,29304,8556.79,2023-07-27
54520,68408,6945.77,2022-10-16
54521,26740,1017.46,2022-12-12
54522,36149,7860.28,2022-09-21
54523,34943,5301.97,2023-01-05
54524,59103,1885.4,2023-04-14
54525,80907,3233.19,2023-09-10
54526,58886,5168.91,2022-12-16
54527,21590,7790.76,2023-09-04
54528,73366,8346.9,2023-03-15
54529,94305,8299.62,2022-10-14
54530,8169,7005.43,2022-11-18
54531,24329,772.55,2022-12-10
54532,84437,1555.48,2023-05-07
54533,96633,2067.98,2023-04-16
54534,39835,8412.48,2023-01-29
54535,90765,6481.13,2023-06-23
54536,98819,6837.18,2023-04-23
54537,76617,9237.45,2023-02-19
54538,84518,4459.74,2023-05-25
54539,42470,7295.11,2022-10-01
54540,97013,7323.31,2023-08-19
54541,31575,4696.18,2022-10-06
54542,19540,5677.05,2023-04-06
54543,87545,9676.19,2023-06-08
54544,88991,9857.02,2023-05-29
54545,12145,358.14,2022-12-05
54546,35532,5212.99,2022-10-24
54547,76710,7183.52,2022-12-16
54548,38036,3951.52,2023-07-16
54549,50890,1670.45,2023-07-08
54550,54089,4703.42,2023-03-14
54551,73588,8204.28,2023-07-14
54552,95851,803.18,2022-12-10
54553,77638,451.61,2023-09-06
54554,84297,2346.47,2022-11-13
54555,4987,3017.42,2023-05-03
54556,50665,7820.18,2023-01-14
54557,22758,963.61,2023-02-22
54558,51854,4269.55,2022-11-29
54559,7211,7828.63,2023-07-29
54560,62425,6601.94,2023-09-03
54561,34375,240.07,2023-06-25
54562,52311,2346.01,2022-12-10
54563,48954,2800.33,2023-08-30
54564,59427,3203.99,2022-11-03
54565,38977,2289.55,2023-02-16
54566,92203,6024.04,2023-03-11
54567,60502,9778.46,2023-07-02
54568,24798,6700.26,2023-02-05
54569,38843,8089.69,2023-04-27
54570,814,8433.54,2022-11-23
54571,45474,5291.52,2023-09-04
54572,22491,7225.1,2023-06-06
54573,15921,1484.74,2022-09-21
54574,91563,251.95,2023-03-29
54575,29932,7743.57,2023-02-28
54576,39837,1100.13,2023-07-23
54577,2038,8808.82,2023-03-18
54578,45240,2229.38,2023-02-26
54579,421,3989.69,2023-02-18
54580,22499,7107.81,2022-10-22
54581,5775,1945.93,2023-04-13
54582,51805,4767.62,2023-06-30
54583,71631,8531.47,2023-06-29
54584,60036,9163.91,2022-09-16
54585,32885,5019.57,2023-07-18
54586,86724,7986.02,2022-11-08
54587,14886,7205.16,2023-03-11
54588,83981,5491.42,2023-05-01
54589,38646,5589.45,2023-03-10
54590,93717,5698.92,2023-08-08
54591,68422,510.53,2023-02-16
54592,12758,4850.8,2023-03-24
54593,92666,1888.47,2023-06-04
54594,11685,2722.3,2022-12-14
54595,70583,7923.46,2023-09-10
54596,93493,2975.63,2023-07-11
54597,9713,7314.14,2022-10-12
54598,65215,2565.47,2022-11-26
54599,29103,9276.2,2023-03-15
54600,58389,7051.1,2023-04-28
54601,52782,4563.76,2023-05-27
54602,75090,1781.75,2023-06-13
54603,89339,8788.97,2023-03-05
54604,24640,4317.66,2023-07-20
54605,76760,3765.94,2022-10-31
54606,80436,5431.24,2022-09-29
54607,79328,4240.55,2023-01-30
54608,50897,9595.05,2023-02-12
54609,94381,5236.51,2022-09-16
54610,66176,9803.25,2023-01-17
54611,42091,8889.16,2022-11-03
54612,10166,8119.29,2022-10-05
54613,62483,3981.19,2023-08-05
54614,91124,1559.09,2023-07-26
54615,97960,8446.58,2023-08-29
54616,4527,3961.38,2022-10-30
54617,17426,3841.37,2023-03-02
54618,19910,9943.35,2023-06-06
54619,14436,176.71,2023-02-25
54620,61470,8388.15,2023-05-03
54621,24030,3143.71,2022-10-26
54622,94621,8770.71,2023-03-22
54623,76768,1855.37,2023-06-21
54624,68537,7690.82,2023-05-04
54625,12164,3172.98,2023-05-03
54626,67230,7088.25,2023-03-03
54627,52498,8849.02,2023-05-06
54628,76931,1681.68,2022-12-27
54629,3153,953.11,2023-03-26
54630,63637,5436.32,2023-02-10
54631,62780,1855.94,2023-01-09
54632,69976,1597.34,2022-11-27
54633,57636,3629.92,2023-07-05
54634,48578,4330.48,2022-10-21
54635,67746,3998.94,2023-03-02
54636,69077,5535.48,2022-09-30
54637,82961,2756.2,2023-07-18
54638,74362,402.87,2023-07-26
54639,72048,5947.74,2023-07-25
54640,86113,1254.1,2022-10-18
54641,24203,2115.45,2022-12-12
54642,66427,2409.08,2023-08-26
54643,25955,5078.96,2022-10-15
54644,87600,6137.63,2023-09-01
54645,21783,8790.11,2022-10-20
54646,61193,6651.01,2023-02-28
54647,15284,666.42,2023-08-01
54648,23056,2679.4,2023-06-10
54649,15247,2347.35,2022-12-18
54650,78410,8657.64,2022-11-03
54651,3124,7476.7,2023-09-12
54652,38777,6351.33,2023-09-14
54653,54343,8756.18,2023-06-04
54654,81791,9460.86,2022-11-09
54655,17534,8423.0,2022-12-01
54656,59297,2993.52,2023-07-05
54657,12270,8976.14,2023-08-28
54658,93872,5803.75,2022-12-15
54659,15554,1719.84,2023-01-03
54660,95364,2602.13,2023-08-30
54661,29665,4875.64,2023-04-15
54662,37298,9090.45,2023-03-14
54663,85298,1455.52,2023-04-22
54664,44161,8843.3,2023-05-26
54665,13175,5775.42,2023-02-05
54666,96959,9883.09,2022-10-21
54667,92420,8926.13,2022-10-24
54668,82403,4171.83,2023-05-03
54669,15860,6126.94,2023-04-28
54670,99425,4302.81,2022-12-13
54671,58351,8309.32,2023-05-10
54672,22666,1824.53,2022-11-19
54673,33694,4462.84,2023-08-02
54674,29746,2329.14,2023-03-08
54675,53118,795.49,2023-05-17
54676,8529,144.06,2023-05-05
54677,68426,7234.64,2023-03-24
54678,66255,2513.51,2023-02-18
54679,58312,9685.71,2023-07-19
54680,71450,6505.55,2023-01-11
54681,67717,8036.88,2023-02-15
54682,22188,3431.52,2023-03-18
54683,18371,5165.14,2023-03-27
54684,59295,1215.78,2023-05-23
54685,67350,8993.2,2023-08-15
54686,61302,1629.49,2022-12-19
54687,41898,9535.76,2023-03-14
54688,94469,8926.03,2023-03-03
54689,5588,8734.34,2023-09-02
54690,24786,5912.07,2023-06-25
54691,93596,7675.23,2023-03-07
54692,18546,5756.3,2023-05-30
54693,84478,2868.37,2023-09-03
54694,85081,7527.23,2022-10-05
54695,93173,3969.59,2023-04-28
54696,76450,3394.07,2022-11-26
54697,85691,5431.44,2023-02-03
54698,56341,9882.77,2022-10-06
54699,51708,5933.39,2023-04-29
54700,25399,7899.39,2023-01-08
54701,79195,260.17,2022-12-24
54702,72374,494.94,2023-01-18
54703,15942,8311.79,2022-11-09
54704,96445,9284.07,2023-09-10
54705,9769,1928.22,2023-05-20
54706,72838,9199.75,2023-01-04
54707,89610,1417.33,2023-06-10
54708,77847,9916.93,2022-12-06
54709,37429,6431.27,2023-02-20
54710,39163,1352.67,2023-05-26
54711,82574,7273.17,2023-02-20
54712,30680,6507.46,2023-09-12
54713,46680,2235.52,2023-02-02
54714,37033,4352.64,2023-02-10
54715,87510,8755.93,2023-03-12
54716,90883,6432.42,2023-03-27
54717,31590,7612.36,2023-04-04
54718,87686,8197.34,2023-08-16
54719,10694,2110.16,2022-12-02
54720,48491,9407.17,2022-09-29
54721,77376,4974.22,2022-12-30
54722,93265,7912.84,2022-12-09
54723,78333,9530.1,2022-10-19
54724,2979,4411.22,2022-10-18
54725,9688,1951.65,2022-09-25
54726,14240,9821.77,2023-02-28
54727,1530,1879.73,2022-12-30
54728,39530,1325.47,2022-11-21
54729,4895,3457.66,2023-07-26
54730,86560,3513.5,2022-09-21
54731,98973,9483.94,2023-07-13
54732,97120,9589.21,2023-09-14
54733,97772,5686.61,2023-02-03
54734,12572,772.08,2022-12-21
54735,25781,2048.43,2023-05-24
54736,70211,6864.96,2022-12-03
54737,92753,9923.17,2023-01-19
54738,88345,971.6,2023-05-09
54739,47490,7721.26,2023-04-07
54740,56670,5958.85,2023-04-03
54741,22723,9407.28,2023-04-10
54742,35805,4779.25,2022-11-29
54743,74910,8811.18,2023-06-02
54744,31670,5693.44,2023-04-01
54745,77678,3114.67,2023-06-05
54746,72752,6585.35,2023-06-12
54747,16371,1398.45,2023-01-20
54748,13076,9124.48,2022-12-19
54749,52698,8510.62,2022-09-18
54750,39579,4281.43,2023-04-06
54751,9314,500.81,2022-10-18
54752,82379,8192.22,2023-05-05
54753,29558,4106.24,2023-09-12
54754,82853,9501.74,2023-07-28
54755,66051,1787.57,2022-12-21
54756,80465,764.65,2023-05-31
54757,78844,8395.91,2022-11-06
54758,98306,3734.2,2022-10-22
54759,27649,7701.96,2022-11-13
54760,87021,9267.92,2023-04-09
54761,91239,4454.24,2023-04-26
54762,88108,3329.01,2022-10-22
54763,41398,6945.0,2023-02-16
54764,3006,4477.74,2023-06-28
54765,38993,1561.41,2023-09-14
54766,9512,8484.96,2023-05-18
54767,97286,6131.43,2023-07-29
54768,18263,9012.91,2022-12-03
54769,59328,7046.26,2023-09-09
54770,72798,3438.93,2022-11-20
54771,12537,4785.56,2022-12-08
54772,7396,5077.43,2023-06-30
54773,28931,5922.08,2023-01-10
54774,43444,1805.61,2022-12-29
54775,7781,9401.76,2022-12-16
54776,60891,7528.22,2023-02-11
54777,36540,9725.89,2023-05-16
54778,32333,9586.7,2023-01-22
54779,93295,6481.35,2023-01-18
54780,86134,7016.16,2023-03-27
54781,43617,1032.69,2023-02-12
54782,36427,5925.42,2023-01-10
54783,97053,1662.32,2022-10-21
54784,46670,9814.66,2023-02-03
54785,69659,2155.53,2022-11-09
54786,70782,6291.28,2023-08-26
54787,91368,7800.04,2022-12-27
54788,72615,1321.17,2022-12-27
54789,9554,1610.04,2022-12-10
54790,44662,7262.72,2022-12-28
54791,57100,2839.48,2023-01-31
54792,6319,4547.08,2023-03-25
54793,16689,8498.72,2023-05-19
54794,16737,7307.88,2023-02-28
54795,28498,3106.34,2023-07-18
54796,18996,2890.97,2023-01-24
54797,32055,4772.25,2022-11-24
54798,17949,5874.46,2022-10-07
54799,43202,6422.23,2023-03-14
54800,39409,1767.59,2022-10-10
54801,41796,7666.54,2023-06-04
54802,43835,1622.89,2023-01-12
54803,8342,1872.44,2023-01-05
54804,79175,3803.43,2022-11-03
54805,69971,469.89,2022-11-16
54806,19337,2681.91,2023-07-09
54807,93434,535.04,2022-10-20
54808,86046,1245.91,2023-06-14
54809,31144,8833.02,2023-08-31
54810,17632,4639.71,2022-11-05
54811,68770,9083.12,2023-06-16
54812,94830,2403.77,2022-12-25
54813,99007,3245.3,2022-11-20
54814,15504,6931.8,2023-05-25
54815,25796,2122.46,2023-03-12
54816,95946,2380.36,2022-10-17
54817,65455,5735.88,2023-02-07
54818,37822,4362.16,2022-09-15
54819,2947,2131.98,2022-12-10
54820,71417,7638.93,2022-11-11
54821,68206,2187.81,2023-05-03
54822,66825,9984.6,2022-12-20
54823,89400,3702.13,2023-08-26
54824,33253,581.12,2023-05-19
54825,53672,9994.2,2023-04-01
54826,66181,981.43,2023-06-03
54827,28788,8528.68,2023-01-11
54828,64768,2771.71,2023-08-26
54829,28167,3997.81,2023-09-08
54830,40082,4191.07,2023-02-11
54831,98016,5786.57,2023-05-11
54832,20255,1986.29,2022-11-11
54833,11870,1709.41,2022-10-24
54834,80156,9361.87,2023-05-24
54835,25711,4015.52,2023-05-11
54836,53263,687.64,2023-07-29
54837,98676,8400.34,2023-07-22
54838,6019,5984.4,2023-02-15
54839,21065,8805.87,2023-08-07
54840,51022,6842.02,2023-01-30
54841,49323,6991.49,2022-09-18
54842,91517,1753.99,2023-01-18
54843,39469,1102.34,2022-11-08
54844,27389,5925.3,2023-04-07
54845,24389,3509.87,2023-02-24
54846,53694,9335.5,2023-01-04
54847,32674,9656.22,2022-12-10
54848,81711,3772.5,2023-07-17
54849,59245,4440.44,2023-08-14
54850,73564,9860.87,2023-05-22
54851,53367,3076.4,2023-06-03
54852,99385,1312.06,2023-08-28
54853,46274,3816.66,2023-01-08
54854,89603,4615.72,2022-09-28
54855,65587,5985.77,2022-11-02
54856,89099,2570.98,2023-01-16
54857,41106,1898.63,2023-08-06
54858,61455,5564.74,2022-11-11
54859,92510,7120.03,2022-10-02
54860,81039,3923.71,2023-03-22
54861,16365,9702.43,2023-03-25
54862,7000,136.88,2023-08-25
54863,36556,2169.32,2023-01-12
54864,45186,3612.05,2022-12-28
54865,20304,6183.46,2023-03-29
54866,17669,3621.33,2023-05-23
54867,3031,1170.93,2023-02-24
54868,2773,2319.85,2023-01-15
54869,9428,2249.01,2023-04-27
54870,5426,6199.11,2023-01-18
54871,80207,3872.27,2023-02-20
54872,7672,1566.3,2022-11-16
54873,56942,1536.09,2023-01-30
54874,18011,5542.11,2023-05-02
54875,97772,8323.18,2023-08-15
54876,9662,6779.87,2022-11-20
54877,65516,7386.23,2023-06-21
54878,55006,9355.23,2023-07-22
54879,19390,2029.2,2022-12-23
54880,15457,8651.37,2023-07-12
54881,84110,315.21,2023-08-30
54882,43309,2994.3,2023-02-11
54883,51489,6768.08,2022-11-01
54884,42172,4078.02,2022-11-13
54885,31403,9029.65,2022-12-30
54886,62183,1052.41,2022-09-25
54887,56799,2619.78,2023-04-29
54888,66025,1465.14,2023-07-13
54889,85903,8208.91,2023-03-03
54890,15507,6333.12,2023-05-25
54891,12571,3951.45,2023-02-04
54892,96170,750.31,2023-08-27
54893,38781,5561.5,2023-04-26
54894,93145,6255.75,2023-01-06
54895,30201,9749.28,2023-07-01
54896,78823,6379.73,2022-10-20
54897,30505,7721.69,2023-05-18
54898,56363,9161.22,2022-11-24
54899,269,6134.98,2023-02-03
54900,69678,5485.04,2023-07-03
54901,95615,6446.14,2023-01-22
54902,98141,5869.55,2022-11-21
54903,38007,818.46,2022-12-06
54904,39707,562.85,2023-08-07
54905,85716,1593.75,2022-10-19
54906,40543,7564.35,2023-05-31
54907,69954,2605.57,2023-02-15
54908,77631,710.48,2022-10-18
54909,64356,3412.91,2022-10-12
54910,94883,3425.2,2023-07-24
54911,63168,2318.16,2023-08-23
54912,85278,8269.64,2022-12-26
54913,3823,4612.42,2023-09-02
54914,97210,3908.66,2022-10-15
54915,84044,1972.12,2023-01-21
54916,89397,2061.74,2023-07-27
54917,74885,5222.9,2023-08-16
54918,93902,1415.78,2023-03-07
54919,15047,8427.88,2023-06-23
54920,24752,5625.43,2022-11-01
54921,79573,1835.57,2023-03-04
54922,55871,9436.33,2023-05-24
54923,22382,4976.45,2023-07-18
54924,79653,3589.64,2023-07-05
54925,85831,320.59,2023-08-15
54926,8854,920.49,2022-11-16
54927,21628,575.18,2023-03-11
54928,55319,8136.61,2023-05-18
54929,85708,9930.45,2023-03-25
54930,40751,2400.98,2023-04-04
54931,14105,304.49,2023-07-03
54932,83130,885.79,2023-05-11
54933,68346,9735.64,2022-11-19
54934,66090,3835.56,2022-11-03
54935,84840,8221.11,2023-02-06
54936,71965,7003.62,2023-01-02
54937,83815,9560.68,2022-11-29
54938,49863,402.82,2023-07-23
54939,22950,9511.17,2022-11-10
54940,95697,3993.02,2022-10-09
54941,15480,5555.03,2023-07-15
54942,63593,2548.58,2023-06-02
54943,52719,586.03,2023-05-25
54944,35441,3797.85,2023-07-21
54945,88377,6559.41,2023-09-03
54946,5952,4255.96,2023-07-28
54947,12770,3436.25,2022-11-15
54948,33368,9680.49,2022-09-20
54949,91933,7107.27,2023-01-07
54950,18617,9084.79,2022-11-16
54951,30112,6567.23,2022-12-30
54952,51102,7248.21,2023-03-29
54953,13566,3218.77,2022-11-21
54954,5826,8044.4,2022-11-25
54955,2611,4613.44,2023-02-04
54956,39757,7027.59,2023-08-24
54957,38226,4701.38,2023-08-01
54958,27439,8780.7,2023-03-13
54959,97240,1789.59,2023-01-26
54960,2088,3458.79,2023-07-11
54961,62333,246.86,2023-03-11
54962,40546,2559.31,2023-04-19
54963,31716,266.76,2023-03-09
54964,35755,7533.43,2022-10-21
54965,15876,5184.57,2023-01-15
54966,8104,2043.9,2023-04-08
54967,95053,9027.87,2022-12-12
54968,64213,5889.14,2023-01-15
