type_id,type_name
61927,Deposit
61928,Deposit
61929,Purchase
61930,Purchase
61931,Transfer
61932,Withdrawal
61933,Deposit
61934,Withdrawal
61935,Deposit
61936,Purchase
61937,Deposit
61938,Deposit
61939,Purchase
61940,Deposit
61941,Deposit
61942,Payment
61943,Payment
61944,Withdrawal
61945,Deposit
61946,Withdrawal
61947,Withdrawal
61948,Transfer
61949,Deposit
61950,Deposit
61951,Purchase
61952,Purchase
61953,Payment
61954,Deposit
61955,Withdrawal
61956,Deposit
61957,Payment
61958,Withdrawal
61959,Payment
61960,Payment
61961,Deposit
61962,Withdrawal
61963,Deposit
61964,Purchase
61965,Purchase
61966,Transfer
61967,Withdrawal
61968,Purchase
61969,Deposit
61970,Withdrawal
61971,Payment
61972,Deposit
61973,Transfer
61974,Purchase
61975,Payment
61976,Transfer
61977,Deposit
61978,Transfer
61979,Withdrawal
61980,Transfer
61981,Purchase
61982,Deposit
61983,Transfer
61984,Transfer
61985,Deposit
61986,Withdrawal
61987,Payment
61988,Withdrawal
61989,Payment
61990,Withdrawal
61991,Deposit
61992,Payment
61993,Withdrawal
61994,Withdrawal
61995,Payment
61996,Deposit
61997,Payment
61998,Deposit
61999,Purchase
62000,Transfer
62001,Withdrawal
62002,Deposit
62003,Transfer
62004,Purchase
62005,Withdrawal
62006,Payment
62007,Withdrawal
62008,Payment
62009,Transfer
62010,Deposit
62011,Deposit
62012,Payment
62013,Withdrawal
62014,Payment
62015,Withdrawal
62016,Withdrawal
62017,Purchase
62018,Transfer
62019,Payment
62020,Withdrawal
62021,Deposit
62022,Purchase
62023,Deposit
62024,Transfer
62025,Transfer
62026,Withdrawal
62027,Deposit
62028,Purchase
62029,Withdrawal
62030,Withdrawal
62031,Transfer
62032,Withdrawal
62033,Withdrawal
62034,Withdrawal
62035,Transfer
62036,Withdrawal
62037,Withdrawal
62038,Withdrawal
62039,Purchase
62040,Transfer
62041,Payment
62042,Withdrawal
62043,Purchase
62044,Deposit
62045,Purchase
62046,Transfer
62047,Withdrawal
62048,Payment
62049,Payment
62050,Withdrawal
62051,Purchase
62052,Withdrawal
62053,Withdrawal
62054,Transfer
62055,Withdrawal
62056,Purchase
62057,Deposit
62058,Payment
62059,Payment
62060,Transfer
62061,Payment
62062,Transfer
62063,Payment
62064,Withdrawal
62065,Transfer
62066,Transfer
62067,Transfer
62068,Transfer
62069,Withdrawal
62070,Payment
62071,Payment
62072,Purchase
62073,Withdrawal
62074,Withdrawal
62075,Purchase
62076,Transfer
62077,Deposit
62078,Purchase
62079,Purchase
62080,Withdrawal
62081,Deposit
62082,Payment
62083,Payment
62084,Payment
62085,Withdrawal
62086,Purchase
62087,Purchase
62088,Withdrawal
62089,Withdrawal
62090,Purchase
62091,Purchase
62092,Deposit
62093,Withdrawal
62094,Transfer
62095,Purchase
62096,Deposit
62097,Payment
62098,Transfer
62099,Withdrawal
62100,Withdrawal
62101,Purchase
62102,Payment
62103,Payment
62104,Deposit
62105,Transfer
62106,Deposit
62107,Purchase
62108,Payment
62109,Withdrawal
62110,Payment
62111,Purchase
62112,Payment
62113,Deposit
62114,Withdrawal
62115,Payment
62116,Purchase
62117,Payment
62118,Payment
62119,Withdrawal
62120,Purchase
62121,Transfer
62122,Purchase
62123,Transfer
62124,Withdrawal
62125,Purchase
62126,Transfer
62127,Deposit
62128,Payment
62129,Withdrawal
62130,Withdrawal
62131,Purchase
62132,Purchase
62133,Withdrawal
62134,Transfer
62135,Deposit
62136,Transfer
62137,Payment
62138,Transfer
62139,Withdrawal
62140,Payment
62141,Withdrawal
62142,Payment
62143,Withdrawal
62144,Purchase
62145,Purchase
62146,Withdrawal
62147,Transfer
62148,Payment
62149,Deposit
62150,Purchase
62151,Transfer
62152,Payment
62153,Withdrawal
62154,Withdrawal
62155,Purchase
62156,Withdrawal
62157,Purchase
62158,Deposit
62159,Purchase
62160,Withdrawal
62161,Purchase
62162,Transfer
62163,Purchase
62164,Withdrawal
62165,Withdrawal
62166,Payment
62167,Deposit
62168,Transfer
62169,Purchase
62170,Purchase
62171,Payment
62172,Deposit
62173,Deposit
62174,Purchase
62175,Purchase
62176,Purchase
62177,Purchase
62178,Payment
62179,Transfer
62180,Deposit
62181,Transfer
62182,Transfer
62183,Payment
62184,Transfer
62185,Payment
62186,Withdrawal
62187,Payment
62188,Purchase
62189,Purchase
62190,Withdrawal
62191,Payment
62192,Deposit
62193,Purchase
62194,Purchase
62195,Transfer
62196,Purchase
62197,Payment
62198,Deposit
62199,Transfer
62200,Deposit
62201,Withdrawal
62202,Purchase
62203,Transfer
62204,Purchase
62205,Withdrawal
62206,Withdrawal
62207,Withdrawal
62208,Purchase
62209,Withdrawal
62210,Withdrawal
62211,Payment
62212,Payment
62213,Payment
62214,Deposit
62215,Purchase
62216,Purchase
62217,Deposit
62218,Payment
62219,Withdrawal
62220,Payment
62221,Purchase
62222,Transfer
62223,Deposit
62224,Transfer
62225,Withdrawal
62226,Deposit
62227,Deposit
62228,Transfer
62229,Payment
62230,Purchase
62231,Transfer
62232,Payment
62233,Payment
62234,Deposit
62235,Withdrawal
62236,Transfer
62237,Purchase
62238,Transfer
62239,Purchase
62240,Deposit
62241,Purchase
62242,Purchase
62243,Purchase
62244,Deposit
62245,Payment
62246,Withdrawal
62247,Deposit
62248,Withdrawal
62249,Payment
62250,Withdrawal
62251,Purchase
62252,Withdrawal
62253,Payment
62254,Purchase
62255,Transfer
62256,Transfer
62257,Payment
62258,Purchase
62259,Withdrawal
62260,Transfer
62261,Deposit
62262,Purchase
62263,Transfer
62264,Withdrawal
62265,Withdrawal
62266,Payment
62267,Deposit
62268,Transfer
62269,Payment
62270,Withdrawal
62271,Withdrawal
62272,Transfer
62273,Payment
62274,Withdrawal
62275,Payment
62276,Purchase
62277,Transfer
62278,Purchase
62279,Purchase
62280,Withdrawal
62281,Withdrawal
62282,Withdrawal
62283,Purchase
62284,Payment
62285,Deposit
62286,Deposit
62287,Payment
62288,Payment
62289,Deposit
62290,Transfer
62291,Purchase
62292,Transfer
62293,Purchase
62294,Withdrawal
62295,Transfer
62296,Purchase
62297,Deposit
62298,Withdrawal
62299,Transfer
62300,Purchase
62301,Withdrawal
62302,Transfer
62303,Payment
62304,Withdrawal
62305,Payment
62306,Withdrawal
62307,Purchase
62308,Deposit
62309,Payment
62310,Withdrawal
62311,Deposit
62312,Purchase
62313,Withdrawal
62314,Purchase
62315,Payment
62316,Purchase
62317,Withdrawal
62318,Deposit
62319,Withdrawal
62320,Payment
62321,Purchase
62322,Purchase
62323,Deposit
62324,Transfer
62325,Payment
62326,Deposit
62327,Payment
62328,Transfer
62329,Transfer
62330,Deposit
62331,Withdrawal
62332,Purchase
62333,Purchase
62334,Transfer
62335,Deposit
62336,Purchase
62337,Withdrawal
62338,Transfer
62339,Payment
62340,Deposit
62341,Payment
62342,Purchase
62343,Payment
62344,Transfer
62345,Transfer
62346,Payment
62347,Deposit
62348,Purchase
62349,Deposit
62350,Deposit
62351,Deposit
62352,Purchase
62353,Withdrawal
62354,Transfer
62355,Deposit
62356,Transfer
62357,Transfer
62358,Purchase
62359,Transfer
62360,Transfer
62361,Transfer
62362,Purchase
62363,Deposit
62364,Payment
62365,Transfer
62366,Withdrawal
62367,Purchase
62368,Withdrawal
62369,Transfer
62370,Purchase
62371,Deposit
62372,Purchase
62373,Transfer
62374,Deposit
62375,Transfer
62376,Transfer
62377,Withdrawal
62378,Payment
62379,Deposit
62380,Purchase
62381,Purchase
62382,Deposit
62383,Transfer
62384,Payment
62385,Payment
62386,Deposit
62387,Transfer
62388,Purchase
62389,Deposit
62390,Withdrawal
62391,Withdrawal
62392,Deposit
62393,Withdrawal
62394,Purchase
62395,Deposit
62396,Deposit
62397,Deposit
62398,Payment
62399,Transfer
62400,Deposit
62401,Transfer
62402,Withdrawal
62403,Deposit
62404,Payment
62405,Purchase
62406,Purchase
62407,Purchase
62408,Purchase
62409,Transfer
62410,Purchase
62411,Transfer
62412,Deposit
62413,Withdrawal
62414,Deposit
62415,Deposit
62416,Deposit
62417,Payment
62418,Transfer
62419,Deposit
62420,Purchase
62421,Deposit
62422,Purchase
62423,Deposit
62424,Transfer
62425,Transfer
62426,Withdrawal
62427,Purchase
62428,Purchase
62429,Transfer
62430,Deposit
62431,Deposit
62432,Transfer
62433,Withdrawal
62434,Payment
62435,Deposit
62436,Payment
62437,Transfer
62438,Payment
62439,Withdrawal
62440,Purchase
62441,Transfer
62442,Withdrawal
62443,Deposit
62444,Withdrawal
62445,Deposit
62446,Deposit
62447,Withdrawal
62448,Deposit
62449,Deposit
62450,Payment
62451,Withdrawal
62452,Payment
62453,Withdrawal
62454,Deposit
62455,Transfer
62456,Deposit
62457,Deposit
62458,Purchase
62459,Purchase
62460,Transfer
62461,Deposit
62462,Payment
62463,Payment
62464,Withdrawal
62465,Transfer
62466,Transfer
62467,Payment
62468,Deposit
62469,Payment
62470,Transfer
62471,Deposit
62472,Transfer
62473,Purchase
62474,Withdrawal
62475,Payment
62476,Deposit
62477,Purchase
62478,Deposit
62479,Purchase
62480,Purchase
62481,Purchase
62482,Transfer
62483,Deposit
62484,Deposit
62485,Transfer
62486,Deposit
62487,Payment
62488,Payment
62489,Deposit
62490,Payment
62491,Payment
62492,Transfer
62493,Transfer
62494,Withdrawal
62495,Purchase
62496,Transfer
62497,Purchase
62498,Transfer
62499,Deposit
62500,Withdrawal
62501,Transfer
62502,Withdrawal
62503,Purchase
62504,Payment
62505,Withdrawal
62506,Withdrawal
62507,Payment
62508,Transfer
62509,Transfer
62510,Purchase
62511,Purchase
62512,Transfer
62513,Transfer
62514,Purchase
62515,Transfer
62516,Purchase
62517,Deposit
62518,Payment
62519,Withdrawal
62520,Purchase
62521,Transfer
62522,Withdrawal
62523,Withdrawal
62524,Payment
62525,Payment
62526,Payment
62527,Purchase
62528,Transfer
62529,Payment
62530,Deposit
62531,Purchase
62532,Purchase
62533,Withdrawal
62534,Purchase
62535,Purchase
62536,Withdrawal
62537,Withdrawal
62538,Withdrawal
62539,Purchase
62540,Payment
62541,Transfer
62542,Deposit
62543,Payment
62544,Payment
62545,Purchase
62546,Purchase
62547,Purchase
62548,Purchase
62549,Withdrawal
62550,Withdrawal
62551,Purchase
62552,Deposit
62553,Payment
62554,Deposit
62555,Transfer
62556,Transfer
62557,Transfer
62558,Transfer
62559,Purchase
62560,Transfer
62561,Withdrawal
62562,Payment
62563,Withdrawal
62564,Withdrawal
62565,Payment
62566,Deposit
62567,Transfer
62568,Transfer
62569,Payment
62570,Payment
62571,Withdrawal
62572,Transfer
62573,Payment
62574,Deposit
62575,Purchase
62576,Withdrawal
62577,Withdrawal
62578,Purchase
62579,Payment
62580,Withdrawal
62581,Withdrawal
62582,Withdrawal
62583,Deposit
62584,Purchase
62585,Payment
62586,Transfer
62587,Payment
62588,Withdrawal
62589,Transfer
62590,Payment
62591,Payment
62592,Deposit
62593,Deposit
62594,Withdrawal
62595,Purchase
62596,Payment
62597,Transfer
62598,Payment
62599,Purchase
62600,Withdrawal
62601,Purchase
62602,Deposit
62603,Transfer
62604,Purchase
62605,Payment
62606,Payment
62607,Transfer
62608,Deposit
62609,Transfer
62610,Payment
62611,Purchase
62612,Payment
62613,Deposit
62614,Purchase
62615,Deposit
62616,Purchase
62617,Deposit
62618,Transfer
62619,Withdrawal
62620,Deposit
62621,Withdrawal
62622,Withdrawal
62623,Purchase
62624,Withdrawal
62625,Payment
62626,Deposit
62627,Withdrawal
62628,Transfer
62629,Deposit
62630,Deposit
62631,Transfer
62632,Deposit
62633,Withdrawal
62634,Purchase
62635,Transfer
62636,Purchase
62637,Withdrawal
62638,Payment
62639,Withdrawal
62640,Transfer
62641,Deposit
62642,Withdrawal
62643,Transfer
62644,Purchase
62645,Payment
62646,Payment
62647,Deposit
62648,Payment
62649,Transfer
62650,Deposit
62651,Transfer
62652,Payment
62653,Purchase
62654,Deposit
62655,Withdrawal
62656,Deposit
62657,Payment
62658,Transfer
62659,Deposit
62660,Payment
62661,Deposit
62662,Payment
62663,Payment
62664,Purchase
62665,Purchase
62666,Transfer
62667,Transfer
62668,Withdrawal
62669,Purchase
62670,Deposit
62671,Transfer
62672,Purchase
62673,Payment
62674,Deposit
62675,Transfer
62676,Deposit
62677,Purchase
62678,Deposit
62679,Purchase
62680,Payment
62681,Purchase
62682,Transfer
62683,Deposit
62684,Purchase
62685,Deposit
62686,Transfer
62687,Withdrawal
62688,Purchase
62689,Purchase
62690,Deposit
62691,Transfer
62692,Transfer
62693,Payment
62694,Deposit
62695,Deposit
62696,Withdrawal
62697,Purchase
62698,Payment
62699,Withdrawal
62700,Deposit
62701,Payment
62702,Payment
62703,Transfer
62704,Payment
62705,Purchase
62706,Transfer
62707,Withdrawal
62708,Withdrawal
62709,Purchase
62710,Transfer
62711,Transfer
62712,Withdrawal
62713,Transfer
62714,Transfer
62715,Deposit
62716,Withdrawal
62717,Payment
62718,Payment
62719,Transfer
62720,Transfer
62721,Transfer
62722,Transfer
62723,Purchase
62724,Transfer
62725,Purchase
62726,Deposit
62727,Payment
62728,Transfer
62729,Deposit
62730,Payment
62731,Purchase
62732,Transfer
62733,Withdrawal
62734,Payment
62735,Deposit
62736,Withdrawal
62737,Payment
62738,Transfer
62739,Payment
62740,Purchase
62741,Transfer
62742,Withdrawal
62743,Purchase
62744,Deposit
62745,Purchase
62746,Withdrawal
62747,Transfer
62748,Payment
62749,Payment
62750,Transfer
62751,Withdrawal
62752,Withdrawal
62753,Purchase
62754,Payment
62755,Withdrawal
62756,Withdrawal
62757,Deposit
62758,Transfer
62759,Purchase
62760,Purchase
62761,Payment
62762,Deposit
62763,Purchase
62764,Payment
62765,Deposit
62766,Transfer
62767,Payment
62768,Transfer
62769,Withdrawal
62770,Payment
62771,Deposit
62772,Withdrawal
62773,Purchase
62774,Transfer
62775,Deposit
62776,Purchase
62777,Deposit
62778,Payment
62779,Withdrawal
62780,Payment
62781,Transfer
62782,Transfer
62783,Transfer
62784,Transfer
62785,Deposit
62786,Withdrawal
62787,Withdrawal
62788,Transfer
62789,Purchase
62790,Purchase
62791,Deposit
62792,Purchase
62793,Purchase
62794,Deposit
62795,Withdrawal
62796,Withdrawal
62797,Purchase
62798,Purchase
62799,Purchase
62800,Deposit
62801,Deposit
62802,Transfer
62803,Payment
62804,Transfer
62805,Purchase
62806,Withdrawal
62807,Deposit
62808,Payment
62809,Transfer
62810,Transfer
62811,Purchase
62812,Deposit
62813,Transfer
62814,Purchase
62815,Transfer
62816,Deposit
62817,Transfer
62818,Payment
62819,Payment
62820,Payment
62821,Deposit
62822,Withdrawal
62823,Payment
62824,Deposit
62825,Withdrawal
62826,Purchase
62827,Deposit
62828,Transfer
62829,Deposit
62830,Payment
62831,Withdrawal
62832,Purchase
62833,Deposit
62834,Withdrawal
62835,Withdrawal
62836,Deposit
62837,Withdrawal
62838,Payment
62839,Deposit
62840,Payment
62841,Payment
62842,Payment
62843,Withdrawal
62844,Payment
62845,Transfer
62846,Payment
62847,Deposit
62848,Purchase
62849,Deposit
62850,Payment
62851,Payment
62852,Payment
62853,Purchase
62854,Purchase
62855,Transfer
62856,Purchase
62857,Payment
62858,Transfer
62859,Withdrawal
62860,Transfer
62861,Purchase
62862,Withdrawal
62863,Purchase
62864,Withdrawal
62865,Withdrawal
62866,Purchase
62867,Transfer
62868,Withdrawal
62869,Purchase
62870,Withdrawal
62871,Withdrawal
62872,Purchase
62873,Withdrawal
62874,Transfer
62875,Transfer
62876,Deposit
62877,Deposit
62878,Deposit
62879,Deposit
62880,Deposit
62881,Purchase
62882,Transfer
62883,Payment
62884,Payment
62885,Transfer
62886,Withdrawal
62887,Withdrawal
62888,Withdrawal
62889,Purchase
62890,Purchase
62891,Purchase
62892,Transfer
62893,Transfer
62894,Withdrawal
62895,Purchase
62896,Withdrawal
62897,Deposit
62898,Transfer
62899,Transfer
62900,Deposit
62901,Deposit
62902,Payment
62903,Transfer
62904,Transfer
62905,Deposit
62906,Payment
62907,Payment
62908,Transfer
62909,Payment
62910,Withdrawal
62911,Withdrawal
62912,Purchase
62913,Payment
62914,Payment
62915,Transfer
62916,Withdrawal
62917,Purchase
62918,Purchase
62919,Withdrawal
62920,Purchase
62921,Purchase
62922,Payment
62923,Purchase
62924,Transfer
62925,Transfer
62926,Deposit
62927,Payment
62928,Purchase
62929,Deposit
62930,Withdrawal
62931,Deposit
62932,Deposit
62933,Payment
62934,Withdrawal
62935,Transfer
62936,Withdrawal
62937,Transfer
62938,Payment
62939,Withdrawal
62940,Transfer
62941,Transfer
62942,Transfer
62943,Transfer
62944,Payment
62945,Deposit
62946,Purchase
62947,Transfer
62948,Purchase
62949,Payment
62950,Purchase
62951,Payment
62952,Withdrawal
62953,Payment
62954,Transfer
62955,Withdrawal
62956,Transfer
62957,Withdrawal
62958,Payment
62959,Purchase
62960,Withdrawal
62961,Purchase
62962,Withdrawal
62963,Payment
62964,Transfer
62965,Withdrawal
62966,Deposit
62967,Withdrawal
62968,Withdrawal
62969,Payment
62970,Deposit
62971,Deposit
62972,Purchase
62973,Deposit
62974,Transfer
62975,Payment
62976,Purchase
62977,Purchase
62978,Transfer
62979,Withdrawal
62980,Deposit
62981,Payment
62982,Transfer
62983,Payment
62984,Payment
62985,Transfer
62986,Deposit
62987,Transfer
62988,Deposit
62989,Deposit
62990,Payment
62991,Withdrawal
62992,Withdrawal
62993,Payment
62994,Payment
62995,Payment
62996,Payment
62997,Withdrawal
62998,Deposit
62999,Transfer
63000,Payment
63001,Withdrawal
63002,Deposit
63003,Payment
63004,Transfer
63005,Payment
63006,Withdrawal
63007,Withdrawal
63008,Deposit
63009,Deposit
63010,Payment
63011,Withdrawal
63012,Transfer
63013,Transfer
63014,Deposit
63015,Withdrawal
63016,Purchase
63017,Transfer
63018,Purchase
63019,Transfer
63020,Transfer
63021,Purchase
63022,Purchase
63023,Payment
63024,Withdrawal
63025,Withdrawal
63026,Payment
63027,Transfer
63028,Deposit
63029,Purchase
63030,Withdrawal
63031,Transfer
63032,Withdrawal
63033,Withdrawal
63034,Payment
63035,Deposit
63036,Transfer
63037,Withdrawal
63038,Deposit
63039,Deposit
63040,Deposit
63041,Transfer
63042,Transfer
63043,Transfer
63044,Withdrawal
63045,Purchase
63046,Payment
63047,Transfer
63048,Purchase
63049,Deposit
63050,Withdrawal
63051,Purchase
63052,Transfer
63053,Deposit
63054,Withdrawal
63055,Purchase
63056,Purchase
63057,Payment
63058,Payment
63059,Deposit
63060,Payment
63061,Purchase
63062,Purchase
63063,Withdrawal
63064,Transfer
63065,Purchase
63066,Withdrawal
63067,Withdrawal
63068,Purchase
63069,Withdrawal
63070,Withdrawal
63071,Deposit
63072,Transfer
63073,Transfer
63074,Payment
63075,Purchase
63076,Purchase
63077,Deposit
63078,Transfer
63079,Payment
63080,Deposit
63081,Deposit
63082,Transfer
63083,Withdrawal
63084,Purchase
63085,Transfer
63086,Payment
63087,Purchase
63088,Transfer
63089,Payment
63090,Transfer
63091,Withdrawal
63092,Transfer
63093,Purchase
63094,Purchase
63095,Transfer
63096,Transfer
63097,Payment
63098,Transfer
63099,Purchase
63100,Payment
63101,Purchase
63102,Purchase
63103,Transfer
63104,Deposit
63105,Withdrawal
63106,Payment
63107,Payment
63108,Withdrawal
63109,Transfer
63110,Withdrawal
63111,Withdrawal
63112,Transfer
63113,Deposit
63114,Deposit
63115,Deposit
63116,Withdrawal
63117,Deposit
63118,Deposit
63119,Payment
63120,Purchase
63121,Payment
63122,Withdrawal
63123,Purchase
63124,Purchase
63125,Withdrawal
63126,Transfer
63127,Deposit
63128,Withdrawal
63129,Transfer
63130,Purchase
63131,Purchase
63132,Transfer
63133,Deposit
63134,Transfer
63135,Purchase
63136,Purchase
63137,Payment
63138,Purchase
63139,Transfer
63140,Withdrawal
63141,Deposit
63142,Payment
63143,Payment
63144,Payment
63145,Deposit
63146,Transfer
63147,Deposit
63148,Payment
63149,Withdrawal
63150,Purchase
63151,Deposit
63152,Transfer
63153,Transfer
63154,Payment
63155,Transfer
63156,Deposit
63157,Transfer
63158,Payment
63159,Transfer
63160,Purchase
63161,Deposit
63162,Purchase
63163,Purchase
63164,Deposit
63165,Transfer
63166,Transfer
63167,Withdrawal
63168,Withdrawal
63169,Purchase
63170,Deposit
63171,Deposit
63172,Transfer
63173,Purchase
63174,Payment
63175,Transfer
63176,Deposit
63177,Transfer
63178,Payment
63179,Transfer
63180,Transfer
63181,Transfer
63182,Transfer
63183,Deposit
63184,Payment
63185,Deposit
63186,Payment
63187,Payment
63188,Payment
63189,Payment
63190,Deposit
63191,Withdrawal
63192,Withdrawal
63193,Purchase
63194,Withdrawal
63195,Transfer
63196,Purchase
63197,Purchase
63198,Purchase
63199,Transfer
63200,Withdrawal
63201,Deposit
63202,Transfer
63203,Withdrawal
63204,Purchase
63205,Payment
63206,Transfer
63207,Payment
63208,Deposit
63209,Transfer
63210,Purchase
63211,Payment
63212,Payment
63213,Withdrawal
63214,Payment
63215,Transfer
63216,Deposit
63217,Withdrawal
63218,Deposit
63219,Purchase
63220,Deposit
63221,Withdrawal
63222,Purchase
63223,Purchase
63224,Payment
63225,Transfer
63226,Transfer
63227,Transfer
63228,Transfer
63229,Withdrawal
63230,Withdrawal
63231,Payment
63232,Purchase
63233,Transfer
63234,Deposit
63235,Withdrawal
63236,Payment
63237,Withdrawal
63238,Transfer
63239,Purchase
63240,Deposit
63241,Purchase
63242,Withdrawal
63243,Payment
63244,Transfer
63245,Payment
63246,Withdrawal
63247,Deposit
63248,Transfer
63249,Purchase
63250,Transfer
63251,Transfer
63252,Withdrawal
63253,Withdrawal
63254,Purchase
63255,Purchase
63256,Payment
63257,Transfer
63258,Purchase
63259,Withdrawal
63260,Purchase
63261,Transfer
63262,Payment
63263,Purchase
63264,Deposit
63265,Deposit
63266,Transfer
63267,Purchase
63268,Transfer
63269,Payment
63270,Deposit
63271,Payment
63272,Purchase
63273,Purchase
63274,Withdrawal
63275,Transfer
63276,Deposit
63277,Deposit
63278,Payment
63279,Purchase
63280,Withdrawal
63281,Deposit
63282,Deposit
63283,Withdrawal
63284,Payment
63285,Deposit
63286,Deposit
63287,Withdrawal
63288,Transfer
63289,Transfer
63290,Purchase
63291,Purchase
63292,Payment
63293,Purchase
63294,Withdrawal
63295,Payment
63296,Deposit
63297,Withdrawal
63298,Withdrawal
63299,Deposit
63300,Payment
63301,Payment
63302,Purchase
63303,Deposit
63304,Payment
63305,Purchase
63306,Transfer
63307,Withdrawal
63308,Payment
63309,Transfer
63310,Withdrawal
63311,Deposit
63312,Transfer
63313,Payment
63314,Withdrawal
63315,Purchase
63316,Deposit
63317,Payment
63318,Purchase
63319,Purchase
63320,Deposit
63321,Transfer
63322,Purchase
63323,Purchase
63324,Withdrawal
63325,Purchase
63326,Payment
63327,Deposit
63328,Transfer
63329,Payment
63330,Withdrawal
63331,Deposit
63332,Payment
63333,Transfer
63334,Transfer
63335,Withdrawal
63336,Withdrawal
63337,Payment
63338,Purchase
63339,Withdrawal
63340,Purchase
63341,Withdrawal
63342,Payment
63343,Payment
63344,Purchase
63345,Purchase
63346,Deposit
63347,Purchase
63348,Deposit
63349,Withdrawal
63350,Transfer
63351,Payment
63352,Payment
63353,Deposit
63354,Payment
63355,Withdrawal
63356,Purchase
63357,Transfer
63358,Transfer
63359,Transfer
63360,Deposit
63361,Deposit
63362,Purchase
63363,Purchase
63364,Payment
63365,Deposit
63366,Purchase
63367,Purchase
63368,Payment
63369,Withdrawal
63370,Purchase
63371,Deposit
63372,Payment
63373,Withdrawal
63374,Payment
63375,Payment
63376,Payment
63377,Deposit
63378,Deposit
63379,Transfer
63380,Purchase
63381,Transfer
63382,Deposit
63383,Purchase
63384,Withdrawal
63385,Payment
63386,Withdrawal
63387,Purchase
63388,Deposit
63389,Withdrawal
63390,Transfer
63391,Deposit
63392,Purchase
63393,Payment
63394,Deposit
63395,Deposit
63396,Deposit
63397,Deposit
63398,Payment
63399,Withdrawal
63400,Purchase
63401,Purchase
63402,Purchase
63403,Deposit
63404,Transfer
63405,Payment
63406,Withdrawal
63407,Purchase
63408,Transfer
63409,Purchase
63410,Deposit
63411,Deposit
63412,Payment
63413,Purchase
63414,Deposit
63415,Deposit
63416,Transfer
63417,Purchase
63418,Deposit
63419,Deposit
63420,Transfer
63421,Transfer
63422,Deposit
63423,Transfer
63424,Transfer
63425,Transfer
63426,Payment
63427,Withdrawal
63428,Purchase
63429,Deposit
63430,Payment
63431,Purchase
63432,Payment
63433,Purchase
63434,Payment
63435,Purchase
63436,Withdrawal
63437,Purchase
63438,Deposit
63439,Withdrawal
63440,Purchase
63441,Deposit
63442,Transfer
63443,Transfer
63444,Transfer
63445,Deposit
63446,Transfer
63447,Transfer
63448,Payment
63449,Deposit
63450,Purchase
63451,Purchase
63452,Withdrawal
63453,Withdrawal
63454,Transfer
63455,Deposit
63456,Payment
63457,Payment
63458,Transfer
63459,Purchase
63460,Purchase
63461,Deposit
63462,Transfer
63463,Payment
63464,Deposit
63465,Payment
63466,Withdrawal
63467,Purchase
63468,Payment
63469,Purchase
63470,Payment
63471,Payment
63472,Purchase
63473,Deposit
63474,Withdrawal
63475,Withdrawal
63476,Deposit
63477,Payment
63478,Purchase
63479,Purchase
63480,Payment
63481,Deposit
63482,Deposit
63483,Transfer
63484,Deposit
63485,Transfer
63486,Purchase
63487,Payment
63488,Transfer
63489,Transfer
63490,Purchase
63491,Transfer
63492,Withdrawal
63493,Payment
63494,Transfer
63495,Withdrawal
63496,Transfer
63497,Purchase
63498,Withdrawal
63499,Withdrawal
63500,Deposit
63501,Payment
63502,Withdrawal
63503,Deposit
63504,Payment
63505,Purchase
63506,Payment
63507,Payment
63508,Payment
63509,Purchase
63510,Deposit
63511,Withdrawal
63512,Deposit
63513,Purchase
63514,Deposit
63515,Purchase
63516,Withdrawal
63517,Payment
63518,Deposit
63519,Purchase
63520,Withdrawal
63521,Withdrawal
63522,Withdrawal
63523,Transfer
63524,Transfer
63525,Withdrawal
63526,Transfer
63527,Payment
63528,Transfer
63529,Purchase
63530,Deposit
63531,Payment
63532,Payment
63533,Withdrawal
63534,Payment
63535,Payment
63536,Transfer
63537,Withdrawal
63538,Deposit
63539,Purchase
63540,Deposit
63541,Purchase
63542,Deposit
63543,Payment
63544,Purchase
63545,Purchase
63546,Transfer
63547,Deposit
63548,Purchase
63549,Withdrawal
63550,Withdrawal
63551,Payment
63552,Transfer
63553,Payment
63554,Withdrawal
63555,Payment
63556,Deposit
63557,Transfer
63558,Transfer
63559,Withdrawal
63560,Payment
63561,Deposit
63562,Withdrawal
63563,Transfer
63564,Purchase
63565,Deposit
63566,Transfer
63567,Transfer
63568,Deposit
63569,Transfer
63570,Deposit
63571,Payment
63572,Deposit
63573,Deposit
63574,Withdrawal
63575,Payment
63576,Withdrawal
63577,Payment
63578,Withdrawal
63579,Purchase
63580,Transfer
63581,Payment
63582,Deposit
63583,Withdrawal
63584,Withdrawal
63585,Deposit
63586,Withdrawal
63587,Deposit
63588,Transfer
63589,Purchase
63590,Transfer
63591,Deposit
63592,Deposit
63593,Transfer
63594,Payment
63595,Payment
63596,Deposit
63597,Payment
63598,Purchase
63599,Deposit
63600,Purchase
63601,Deposit
63602,Payment
63603,Withdrawal
63604,Transfer
63605,Transfer
63606,Payment
63607,Deposit
63608,Payment
63609,Purchase
63610,Purchase
63611,Transfer
63612,Transfer
63613,Transfer
63614,Transfer
63615,Transfer
63616,Withdrawal
63617,Payment
63618,Purchase
63619,Deposit
63620,Payment
63621,Deposit
63622,Deposit
63623,Payment
63624,Deposit
63625,Payment
63626,Transfer
63627,Transfer
63628,Deposit
63629,Transfer
63630,Purchase
63631,Transfer
63632,Transfer
63633,Payment
63634,Purchase
